vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__38,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_413,0,0,0,91716848.000000,91703.070312,958674053.375000,75610.425782,301375.171875,285449.953125,283873.750000,80908.816406,281275.390625,322613.000000
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__39,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_413,1,1,0,102400000.000000,204445.390625,5100679.000000,162441.710938,416803980.281250,538404.578125,440231.921875,155175.320312,316122.640625,348180.906250
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__40,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_413,2,2,0,102400000.000000,213111.781250,5370345.000000,165083.304688,810585.156250,510329.781250,231411.125000,96923.878906,164045.800782,178834.500000
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__41,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_413,3,3,0,86311708.000000,66715806.007812,1380469.375000,103478.015625,374217.968750,188299.992188,73362102.843750,95647.570312,178439.039062,191100.289062
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__42,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_413,4,4,0,89990176.000000,68424723.109375,754728455.125000,115172.660157,219271816.078125,225655.406250,172075.460938,105851.101563,182661.437500,200820.593750
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__43,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_413,5,5,0,95767156.000000,136349.234375,797837094.750000,115883.492187,467337.328125,240829.765625,187181.984375,110375.261719,203558.750000,215375.101562
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__44,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_413,6,6,0,97125720.000000,141247.578125,1871791.500000,119319.562500,482079.328125,248747.125000,96175124.109375,111668.914062,211390.765625,219884.132812
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__45,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_413,7,7,0,98467220.000000,141932.562500,1925851.750000,119038.796875,478010.750000,249300.226562,200686.789062,114372.363281,113715119.085938,237476.921875
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__46,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_413,8,8,0,102400000.000000,149434.906250,937414434.000000,122885.695312,262946275.046875,266959.921875,207204.250000,115293.609375,116108390.867188,240678.265625
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__47,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_413,9,9,0,102400000.000000,145224.718750,1917599.000000,60051219.902344,463739.015625,238089.203125,189049.593750,111340.667968,218339.125000,223454.312500
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__48,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_413,10,10,0,99194140.000000,141035.812500,837502688.750000,117477.746093,477816.125000,120625139.125000,192383.046875,110336.269532,220025.781250,225202.218750
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__49,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_413,11,11,0,101113176.000000,140221375.000000,1758521.000000,112235.785156,435837.593750,107077319.750000,148004.843750,98186.546875,173322.898438,167770.968750
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__50,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_413,12,12,0,71597658.000000,104596.027343,878764.843750,88584.753907,158122139.671875,141069.343750,114708.304688,85630.804687,144182.773438,130430.035157
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__51,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_413,13,13,0,47705289.000000,90262.640625,658347.031250,77316.210938,248120.812500,106463.726562,40093496.500000,72720.691407,120048.601562,122363.507813
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__52,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_413,14,14,0,38612315.000000,89055.214843,650343750.000000,78778.894532,255127.710938,112111.062500,89230.085937,75161.710938,125184.453125,126120.011718
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__53,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_413,15,15,0,40979865.000000,89648.074218,675841.000000,80134.300782,263577.531250,116909.253907,95140.769531,77341.453125,130754.945312,133861.070312
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__54,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_413,16,16,0,46239794.000000,94420.515625,739900.718750,82916.894532,277144.468750,123669.652344,98834.023438,39207181.484375,133959.234375,135407.250000
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__55,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_413,17,17,0,47003628.000000,95941.558593,735799.000000,82487.304688,273925.914062,120389.617188,90359.453125,72549.300782,98054.148438,85716.847657
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__56,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_413,18,18,0,19251312.500000,65208.376953,342229.062500,59186.478515,162795.945312,69977.421875,59148.466796,58433.671875,94739.785156,101145.531250
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__57,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_413,19,19,0,26104554.000000,79259.070312,301675217.671875,75155.320312,240640.609375,108814.472656,88322.082032,74828.230469,125617.070313,127766.910157
