vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__10,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_322,10,10,0,38676264.000000,189541.648438,221841.921875,911687527.875000,920402.781250,662792.125000,139462.066406,260367.210938,235914.828125,122942375.679688
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__11,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_322,11,11,0,18080232.000000,146133.890625,181508.015625,799453307.375000,304262625.781250,301665482.593750,124044.183594,230377.187500,215745.250000,203702.406250
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__12,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_322,12,12,0,14663138.000000,130206.996093,156544.765625,665055286.625000,534708.421875,401480.656250,58605494.539062,214784.703125,217171.562500,217417.171875
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__13,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_322,13,13,0,16140129.500000,134440.640625,160911.273438,687826190.625000,558268.375000,246205831.875000,110704.105469,216489.046875,221501.414062,230020.187500
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__14,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_322,14,14,0,17632367.500000,139988.015625,167958.398438,1360211.000000,612897.312500,187977585.984375,114901.535156,226714.671875,232095.046875,234059.218750
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__15,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_322,15,15,0,17564297.500000,139367.078125,167207.156250,624550333.250000,598652.875000,253521048.218750,113614.261718,226233.101562,102668379.664062,202622.507812
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__16,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_322,16,16,0,12807581.500000,62642775.105469,132399.277344,945394.625000,136822586.484375,245377.539062,84273.292968,172528.070312,195127.968750,193159.218750
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__17,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_322,17,17,0,12245706.500000,123233.359375,151149.750000,1166026.250000,520386.281250,389707.718750,108422.207031,228426.460938,236447.632812,235965.367188
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__18,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_322,18,18,0,17106462.000000,137923.582032,166478.554688,1347255875.000000,342154106.390625,426811.140625,113292.878907,122947935.093750,238875.890625,240105.039062
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__19,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_322,19,19,0,17940408.000000,139429.992188,169014.601562,738390591.500000,343185346.390625,425706.031250,60048074.246094,122155066.601562,230576.015625,229306.960938
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__20,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_322,20,20,0,16584614.000000,135939.628907,165326.664062,1322390.375000,581372.375000,418712.078125,112083.503906,230906.679688,239264.546875,241306.789062
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__21,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_322,21,21,0,17689662.500000,139209.511718,168792.000000,1375559750.000000,345617606.093750,427163.765625,59880119.496094,234886.007812,241614.593750,243440.015625
