vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen__L1__28,Zähneputzen,BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen,unsplit,3,heater_503,0,2,398909.218750,118986.750000,127047.148438,45470.691406,183842.015625,342933.687500,805823.312500,3794349.250000,27266902.000000,2885523.000000
BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen__L1__29,Zähneputzen,BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen,unsplit,3,heater_503,1,0,398909.218750,118986.750000,209235.796875,107789.476562,247642.078125,427111.562500,1040386.062500,5254650.500000,42077688.000000,4232498.000000
BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen__L1__30,Zähneputzen,BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen,unsplit,3,heater_503,2,0,480977.000000,140775.359375,236489.609375,128578.601562,280164.156250,462720.281250,1118820.000000,5882944.500000,52064348.000000,4923077.000000
BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen__L1__31,Zähneputzen,BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen,unsplit,3,heater_503,3,0,513540625.000000,146704875.000000,242023.156250,137155.109375,299327.687500,475947.000000,1124348125.000000,5801699.500000,46315196.000000,4568879.000000
BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen__L1__32,Zähneputzen,BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen,unsplit,3,heater_503,4,0,500733.500000,144225.359375,244449.750000,140543.515625,314786.343750,488200.250000,1186902375.000000,6247474.000000,51270096.000000,4801875.500000
BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen__L1__33,Zähneputzen,BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen,unsplit,3,heater_503,5,0,497449.593750,144103.578125,243057.203125,141592.921875,323130.312500,493137.500000,1186902375.000000,6219017.000000,51000780.000000,4638731.500000
BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen__L1__34,Zähneputzen,BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen,unsplit,3,heater_503,6,0,482677.343750,141592.921875,235836.015625,140659.343750,328099.968750,494566.531250,1226347.250000,6946788.000000,61957928.000000,5426962.500000
BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen__L1__35,Zähneputzen,BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen,unsplit,3,heater_503,7,0,516259125.000000,143618.515625,235024.093750,141007.984375,335847.812500,493850.968750,1185871.500000,6142080.500000,50911632.000000,4603540.500000
BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen__L1__36,Zähneputzen,BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen,unsplit,3,heater_503,8,0,472979.218750,136715625.000000,229493.500000,139054.859375,341219.593750,493850.968750,1216513.250000,6803986.500000,58241280.000000,5064606.000000
BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen__L1__37,Zähneputzen,BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen,unsplit,3,heater_503,9,1,490304.031250,137375.906250,226598.812500,138490.671875,341903.187500,484733.718750,1237462.250000,6933559.000000,64710936.000000,5064606.000000
