vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen__L1__52,Zähneputzen,BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen,unsplit,6,heater_413,0,0,14757037.000000,36332.671875,536969.062500,34454.914062,113374.664062,146327.515625,161412.359375,44061.960938,156670.750000,207834375.000000
BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen__L1__53,Zähneputzen,BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen,unsplit,6,heater_413,1,0,102400000.000000,130346.234375,3391430.250000,115680.070312,531533875.000000,388246.437500,327784.906250,117028.570312,229647.906250,262093.671875
BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen__L1__54,Zähneputzen,BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen,unsplit,6,heater_413,2,0,102400000.000000,153293.406250,3968031.000000,132470.890625,624961875.000000,431703.218750,351769.156250,130147.429688,259306.156250,287237.031250
BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen__L1__55,Zähneputzen,BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen,unsplit,6,heater_413,3,0,102400000.000000,167265.593750,4584219.500000,140082.078125,678370.312500,451997.343750,364932.281250,135737.015625,275416.906250,304671.218750
BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen__L1__56,Zähneputzen,BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen,unsplit,6,heater_413,4,0,102400000.000000,173736.000000,4599663.000000,142182.734375,687248.312500,463348.406250,375848.781250,137597.421875,290414.062500,320701.531250
BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen__L1__57,Zähneputzen,BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen,unsplit,6,heater_413,5,0,102400000.000000,177346.734375,5008866.000000,145083.593750,703538.312500,467473.187500,377094.468750,139054.859375,294168.343750,327784.906250
BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen__L1__58,Zähneputzen,BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen,unsplit,6,heater_413,6,0,102400000.000000,178272.984375,5189737.000000,145330.687500,716835.812500,476279.062500,382803.750000,140891.578125,306311.687500,334203.656250
BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen__L1__59,Zähneputzen,BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen,unsplit,6,heater_413,7,0,102400000.000000,181303.109375,5443189.500000,147848.687500,713837.562500,470696.406250,380033.406250,139737.984375,306586.812500,338512.406250
BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen__L1__60,Zähneputzen,BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen,unsplit,6,heater_413,8,0,102400000.000000,182271.265625,5503527.000000,146453.093750,714584.812500,476279.062500,379821.968750,140082.078125,311625.062500,341903.187500
BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen__L1__61,Zähneputzen,BME688_2026-07-14_21-10-19_niblod8ydxdjhpyp_HP_Exp_3_Bad_Zähneputzen,unsplit,6,heater_413,9,0,102400000.000000,181882.765625,5295410.500000,144347.328125,699214.750000,464926.218750,366893.593750,138715.796875,311340.843750,344665.093750
