vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L1__146,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,7,heater_413,0,0,81033696.000000,88397.789062,1538981.750000,74505.242188,287964.000000,283420.968750,289183.843750,81867.601562,276756.750000,317126.031250
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L1__147,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,7,heater_413,1,0,102400000.000000,200039.062500,4374900.000000,160200.250000,749085.562500,520589.718750,436115.843750,154963.687500,313341.500000,348180.906250
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L1__148,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,7,heater_413,2,0,102400000.000000,210916.578125,4870392.500000,164524.421875,786784.500000,505180.062500,244624.937500,97006.445312,123373.492188,173031.421875
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L1__149,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,7,heater_413,3,0,70223416.000000,132987.015625,1221957.000000,103038.843750,356173.906250,180918.734375,146578875.000000,95808.382812,171639.296875,185843.921875
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L1__150,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,7,heater_413,4,0,77580352.000000,133821.218750,1507545125.000000,115133.796875,438074875.000000,223045.093750,172856.171875,106048.054688,182661.437500,204718.109375
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L1__151,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,7,heater_413,5,0,89134312.000000,137819.656250,1593774375.000000,116788.320312,458063.062500,240150.093750,192481.203125,111231.804688,203862.234375,215171.250000
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L1__152,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,7,heater_413,6,0,91851440.000000,140312.421875,1689420.500000,119236.140625,471021.156250,246390.765625,194123.218750,111888.109375,209492.640625,219742.484375
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L1__153,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,7,heater_413,7,0,94534440.000000,139395.593750,1667752.500000,117918.007812,459295.812500,242023.156250,200273.812500,115445.320312,227202125.000000,237642.140625
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L1__154,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,7,heater_413,8,0,102400000.000000,147211.046875,1872457125.000000,122576.007812,494925.093750,263306.750000,206826.906250,115994.562500,227656.734375,238472.281250
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L1__155,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,7,heater_413,9,0,102400000.000000,141828.250000,1577204.500000,111814.804688,427111.562500,219601.109375,183644.187500,111376.984375,219037.437500,220309.812500
