vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__58,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_503,0,0,4,637279.375000,198684.796875,258332.125000,104244.457031,351124.312500,586564.968750,702752472.625000,6339155.750000,48654576.000000,4656538.250000
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__59,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_503,1,1,0,637279.375000,198684.796875,148024935.343750,178527.945312,385830.640625,652118.468750,825613560.750000,8091805.500000,71743538.000000,6197398.000000
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__60,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_503,2,2,0,720431.781250,214457.609375,335117.421875,189033.296875,395126.453125,264996806.015625,776698.500000,3282479.750000,28428597.000000,2841880.875000
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__61,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_503,3,3,0,371963.578125,131355.710938,157591.632812,127363.175781,222497.695312,187774.320312,334920.859375,1271051750.000000,9104474.500000,1147310.000000
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__62,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_503,4,4,0,242094.109375,95924.207031,184142.546875,136719.175781,250901.281250,240431.273438,442588.312500,817244536.000000,11603517.000000,1335691000.000000
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__63,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_503,5,5,0,264739.257812,102534.925782,187619.390625,138903.910157,260094.867188,262117.953125,473029.359375,1782080.375000,12844149.500000,717542263.000000
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__64,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_503,6,6,0,275587.804688,106022.007812,198127.789062,65904099.054688,280908.625000,270525.914062,499069.671875,1933633.500000,14054674.000000,1532251.875000
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__65,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_503,7,7,0,283546.453125,108561.472657,207376.859375,147016.648438,299998.937500,303511.812500,556356.625000,1043055657.375000,16161642.500000,844558492.875000
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__66,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_503,8,8,0,304662.593750,113278.906250,209582.976562,149120.468750,294047.421875,247897.976562,420315.765625,798519807.375000,10515007.500000,601415748.750000
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__67,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_503,9,9,0,120628295.765625,97964.074218,188774.632812,139685.707032,290070.031250,290801.296875,270435606.390625,1004658995.875000,14472516.000000,1556489125.000000
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__68,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_503,10,10,0,273403.781250,104328.800782,193848.203125,142027.984375,289277.015625,265826.187500,218423311.171875,734607536.000000,10709595.000000,562792793.625000
BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray__L2__69,Deospray,BME688_2026-08-20_14-16-10_ilkq8abh54hkxu22_HP_Exp_3_Deospray,unsplit,heater_503,11,11,0,219943.851562,89033.703125,131092.468750,59878863.390625,97530268.679688,143251.988282,229590.695312,752164.187500,4587139.500000,620417625.000000
