vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L2__25,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,heater_413,0,0,4,20975724.000000,82813.671875,176161.093750,20987.114258,60798.023438,91471.875000,101058.273438,29788.238281,106101.144532,133864.765625
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L2__26,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,heater_413,1,1,0,20975724.000000,82813.671875,795741.656250,76478.437500,287849.093750,195523.148438,168080.281250,80783.230469,151275.617188,170713.937500
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L2__27,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,heater_413,2,2,0,34487644.000000,100854.878907,1030526.218750,89510.585937,350177.859375,221813.640625,187440.125000,93584.367187,175254.703125,98052200.781250
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L2__28,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,heater_413,3,3,0,45202234.000000,109559.839844,1180867000.000000,49307940.117188,391236.796875,236490.062500,199508.023438,101093.863281,98106972.070312,212629.867188
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L2__29,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,heater_413,4,4,0,52651096.000000,115818.078125,1255313750.000000,101448.699219,208542793.859375,236006.296875,197022.562500,103294.671875,204167.101562,219955.093750
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L2__30,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,heater_413,5,5,0,59038958.000000,119368.953125,1310565000.000000,104458.300781,423034.375000,249087.812500,206658.984375,106899.417968,213029.390625,228817.312500
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L2__31,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,heater_413,6,6,0,65153024.000000,120040.671875,1329829125.000000,104204.890625,420789.375000,245771.390625,202390.828125,106384.511719,214968.523438,230580.382812
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L2__32,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,heater_413,7,7,0,67265604.000000,120514.320313,1297959.250000,102948.992188,214698806.515625,120619606.835938,198026.460938,105888.957031,217502125.000000,234784.968750
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L2__33,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,heater_413,8,8,0,71977498.000000,120404.535156,726573040.000000,103635.996094,422497.781250,243673.453125,199125.164062,106150.691407,220101.875000,236742.039062
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L2__34,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,heater_413,9,9,0,72082142.000000,120989.496093,1341753.625000,103354.617188,423072.046875,245173.398438,199847.679688,105426.531250,220382.789062,238896.117188
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L2__35,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,heater_413,10,10,0,72812256.000000,121008.226562,754781873.250000,102533.191406,419263.859375,243152.687500,199138.375000,105300.929688,223483.289062,240915.265625
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L2__36,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,heater_413,11,11,0,75802552.000000,61835763.992188,602057849.500000,101784.804688,418412.062500,242884.742188,198453.070312,104458.613281,225552.234375,242026.203125
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L2__37,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,heater_413,12,12,0,76500772.000000,120448.460937,1360935750.000000,101880.761718,415951.984375,243953.710938,200594.351562,105230.714844,228266.117188,245681375.000000
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L2__38,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,heater_413,13,13,0,78841868.000000,121321.054687,1399665.375000,102278.300782,215920151.468750,242884.742188,198548.320312,104331.285156,224661.492188,242282.343750
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L2__39,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,heater_413,14,14,0,78181208.000000,121097.281250,1365819875.000000,101302.343750,414917.093750,241377.773438,197682.367188,103823.992188,226374.601562,237234.093750
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L2__40,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,heater_413,15,15,0,76111762.000000,117755.347656,1221978.750000,97646.503906,196659282.015625,215416.585938,172689.945312,99849.769531,108239343.171875,233030.515625
