vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__21,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_412,0,0,4,24666314.000000,159825.507812,343131.093750,38076.197265,115332.617188,185239.656250,228911.304688,62200.224610,219183.867188,301045.125000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__22,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_412,1,1,0,24666314.000000,159825.507812,1248099.000000,133155.296875,249326618.468750,425522.328125,409243.109375,150450.070312,324842.812500,369465.968750
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__23,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_412,2,2,0,34365178.000000,181070.132812,715251913.500000,144907.890625,270448197.531250,434475.953125,407630.265625,158317.945312,355108.906250,194434432.453125
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__24,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_412,3,3,0,34389498.000000,180270.523438,1270610875.000000,73421236.210938,258391857.593750,419902.390625,192796014.671875,157530.109375,180534047.703125,406649.093750
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__25,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_412,4,4,0,36353704.000000,180090.007812,1254503.500000,140728.648438,514328.718750,201430408.609375,381687.640625,154579.062500,187912253.343750,414041.593750
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__26,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_412,5,5,0,37033518.000000,178679.921875,1249912.625000,138363.242188,503324.609375,407135.171875,373768.156250,152868.125000,384046.281250,415462.000000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__27,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_412,6,6,0,37502172.000000,176577.992188,567493751.625000,135729.984375,492967.218750,392990.312500,361088.312500,149485.843750,379411.156250,412789.390625
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__28,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_412,7,7,0,36375176.000000,172316.515625,623227675.250000,131297.644532,474141.812500,377806.843750,348049.093750,145901.070312,196657302.015625,417091.671875
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__29,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_412,8,8,0,36496226.000000,172534.109375,1171175875.000000,130603.105469,473471.343750,377146.281250,348761.515625,145480.953125,183839644.640625,413438.218750
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__30,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_412,9,9,0,35005648.000000,168962.648438,1120175.125000,127806500.000000,457915.687500,366546.750000,339680.281250,74313483.671875,180535841.015625,401414.234375
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__31,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_412,10,10,0,32119925.000000,159490.406250,1014910.156250,58536550.472656,432115.218750,345681.062500,326864.671875,138190.617188,369568.062500,403259.859375
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__32,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_412,11,11,0,32990528.000000,162075.453125,547790187.375000,121955.312500,435901.562500,347486.640625,327687.578125,138502.718750,376493.843750,412410.718750
