vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__0,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,0,heater_322,0,0,149140.687500,6011.647461,9658.918945,36301.757812,53590.121094,64096.144531,11477.761719,55652.175781,101325.945312,140427.859375
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__1,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,0,heater_322,1,0,9372998.000000,83550.914062,104298.226562,754605.750000,543380.187500,467793.500000,81476.765625,168255.015625,206952.296875,234217.750000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__2,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,0,heater_322,2,0,20428928.000000,129751.648438,155104.515625,1288860875.000000,856903.750000,687248.312500,117918.007812,240827.843750,271258.281250,291904.218750
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__3,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,0,heater_322,3,0,29081872.000000,152881.453125,185238.781250,1651612875.000000,1030959.000000,809646.187500,135092.343750,279705.000000,312767.250000,328415.656250
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__4,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,0,heater_322,4,0,35831600.000000,168754125.000000,207834375.000000,1853393625.000000,1152828625.000000,896868.812500,146077.031250,307692.312500,339185.156250,353225.250000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__5,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,0,heater_322,5,0,42862000.000000,184238.937500,223190.937500,2060362125.000000,1238584875.000000,947271.062500,154402.890625,325596.187500,354325.250000,379821.968750
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__6,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,0,heater_322,6,0,45259668.000000,194123.218750,232463.109375,2151260.500000,1262638.750000,961954.000000,156527.062500,338177.000000,380033.406250,391587.000000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__7,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,0,heater_322,7,0,46611664.000000,198642.093750,236489.609375,2151260.500000,1259145375.000000,928587625.000000,158122.296875,341561.031250,383018.500000,397053125.000000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__8,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,0,heater_322,8,0,45306604.000000,195793.500000,235348.203125,2147876.250000,1267326.750000,934306.562500,156958.921875,348536.406250,388910.000000,403626.343750
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__9,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,0,heater_322,9,0,45166092.000000,195345.281250,231360.140625,2131113.500000,1220864375.000000,893347875.000000,154963.687500,348536.406250,395214.187500,409927.937500
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__10,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,0,heater_322,10,0,49275188.000000,199921.906250,237807.703125,2192719.500000,1257985.250000,919829.312500,156958.921875,356918.781250,399142.468750,415668.750000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__11,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,0,heater_322,11,0,49442476.000000,199221.796875,238805.968750,2196246.750000,1272049.750000,927956.500000,156383625.000000,357666.781250,402674.000000,416938125.000000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__12,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,0,heater_322,12,0,49442476.000000,199454.609375,239140.593750,2182205.750000,1262638.750000,926068.250000,157103.406250,361454.281250,407481.093750,419242.593750
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__13,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,0,heater_322,13,0,49922680.000000,199804875.000000,237642.140625,2198014.500000,1279200.500000,931756125.000000,157684.015625,363765.531250,411658.281250,424720.031250
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__14,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,0,heater_322,14,0,53531548.000000,203740.546875,240997875.000000,2248696.250000,1293746.000000,940744125.000000,157684.015625,362221.437500,407968125.000000,421572.656250
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__15,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,0,heater_322,15,0,52597112.000000,201337.000000,240658.046875,2226692.000000,1278003125.000000,934306.562500,157684.015625,364153625.000000,412404.343750,428990375.000000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__16,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,0,heater_322,16,0,51755972.000000,198989.500000,237146.828125,2208681.500000,1276808.000000,936871.000000,156958.921875,365714.281250,415163.187500,430071.406250
