vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__23,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,1,heater_322,0,0,134559.796875,5684.846191,9137.635742,35398.230469,53657.515625,64777.328125,10641.835938,58514.285156,105654.148438,142658125.000000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__24,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,1,heater_322,1,0,8458441.000000,82500.804688,107180.242188,804873.250000,516259125.000000,420793.093750,82341.585938,171294.750000,208341.812500,233576.640625
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__25,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,1,heater_322,2,0,18794380.000000,125367.289062,157103.406250,1364878375.000000,773852.250000,599707.187500,113904.335938,240319.171875,267014.343750,289429.062500
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__26,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,1,heater_322,3,0,26635236.000000,146202.171875,183842.015625,1691513.500000,926696.812500,679721.187500,128869875.000000,275416.906250,306586.812500,319202.000000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__27,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,1,heater_322,4,0,29795862.000000,155386.953125,199105.578125,1823686.500000,987701.937500,718344.437500,136170.218750,299853.593750,328731.937500,341219.593750
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__28,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,1,heater_322,5,0,36551032.000000,167101.828125,210008.203125,1998536.250000,1054854.500000,762614.062500,142064375.000000,315368.031250,344317.406250,353957.843750
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__29,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,1,heater_322,6,0,39455748.000000,170951.593750,216811.343750,2058808.750000,1061414875.000000,736955.750000,141592.921875,320100.031250,351045.593750,365322875.000000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__30,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,1,heater_322,7,0,40034208.000000,172681.281250,219601.109375,2061918.000000,1040386.062500,719101125.000000,142301.281250,327470.406250,353957.843750,363765.531250
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__31,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,1,heater_322,8,0,38013920.000000,169256.203125,215442875.000000,2019226.000000,1018652.062500,716835.812500,141007.984375,326843.281250,358041.968750,376470.593750
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__32,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,1,heater_322,9,0,36952916.000000,165964.343750,213555.781250,2001465875.000000,973615375.000000,677024.812500,137597.421875,333224875.000000,363378.281250,385179625.000000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__33,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,1,heater_322,10,0,39349144.000000,169256.203125,220167.703125,2054162.500000,1020174375.000000,702091.187500,139168.250000,335847.812500,367684.031250,387805.343750
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__34,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,1,heater_322,11,0,39137652.000000,168921.140625,214630.062500,2048000.000000,1027854.437500,699931625.000000,139967.187500,336510.031250,377511.531250,389353625.000000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__35,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,1,heater_322,12,0,39491412.000000,171466.843750,219178.078125,2035785.250000,1015621125.000000,698499.312500,139967.187500,335517.687500,379189.031250,387805.343750
