vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__109,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,5,heater_412,0,0,81789.140625,5684.846191,36332.671875,6232.956543,15786.876953,36456.851562,52117.265625,13585.225586,103601.781250,178833.390625
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__110,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,5,heater_412,1,0,11291523.000000,100313.476562,717589375.000000,86779.664062,303048.250000,295185.937500,295953.750000,103476.148438,235024.093750,285316.250000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__111,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,5,heater_412,2,0,21881804.000000,137931.031250,1007378.250000,114285.710938,421052625.000000,361454.281250,348536.406250,130845.898438,299065.406250,336842.093750
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__112,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,5,heater_412,3,0,33317742.000000,162025.312500,1226347.250000,130147.429688,490656.437500,402436625.000000,382374.906250,143739.468750,337174.843750,369275.156250
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__113,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,5,heater_412,4,0,36735428.000000,171123.000000,1253366.000000,134772.312500,510087.187500,412903.218750,382589.187500,148105.296875,352860.093750,394757125.000000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__114,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,5,heater_412,5,0,39997560.000000,175522.796875,1291298875.000000,136935.015625,515869.031250,410420.843750,380881.531250,148491875.000000,364542.531250,401489.906250
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__115,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,5,heater_412,6,0,38652904.000000,173031.421875,1157716.250000,133402.812500,500733.500000,400312.750000,364932.281250,147465.437500,375641.968750,405063.281250
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__116,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,5,heater_412,7,0,39278392.000000,172506.734375,1148948125.000000,131349.406250,497812.343750,393165.687500,361071.937500,146453.093750,382803.750000,414407125.000000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__117,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,5,heater_412,8,0,41876040.000000,175703.500000,1198361625.000000,133611.687500,509326.031250,403387.812500,366499.656250,147465.437500,385397.062500,417959.187500
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__118,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,5,heater_412,9,0,40441840.000000,170269375.000000,1157716.250000,130346.234375,489952.156250,392262.031250,353957.843750,144714.531250,385832.718750,416429.437500
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__119,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,5,heater_412,10,0,41011264.000000,172856.171875,1223051625.000000,131653375.000000,502946.968750,397979.000000,358794.687500,146704875.000000,388246.437500,417959.187500
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L1__120,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,5,heater_412,11,0,41996796.000000,174624.828125,1206835625.000000,131551.906250,499268.656250,393392.250000,356173.906250,145454.546875,390690.562500,421052625.000000
