vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__62,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,6,heater_413,0,0,6574639.000000,27467.810547,347826.093750,28119.507812,88397.789062,118738.406250,133821.218750,38186.156250,141828.250000,200509.109375
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__63,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,6,heater_413,1,0,102400000.000000,127617.148438,2599809.500000,114823.953125,513927.218750,333224875.000000,279705.000000,116152.453125,229647.906250,262295.093750
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__64,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,6,heater_413,2,0,102400000.000000,154124.015625,3550162.500000,134559.796875,619292.437500,386050.906250,306586.812500,131755.015625,265147.593750,293409.750000
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__65,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,6,heater_413,3,0,102400000.000000,168421.046875,4053439.000000,142420.031250,665151.000000,412653625.000000,323130.312500,138266.265625,285316.250000,309927375.000000
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__66,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,6,heater_413,4,0,102400000.000000,175342.468750,4497392.500000,146077.031250,694944.000000,426311.406250,328099.968750,139967.187500,296210.593750,319500.781250
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__67,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,6,heater_413,5,0,102400000.000000,178459.390625,4553641.000000,147084.171875,706450.500000,427378.968750,327784.906250,142182.734375,300117.218750,328099.968750
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__68,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,6,heater_413,6,0,102400000.000000,178086.953125,4471615.500000,146831.093750,697785375.000000,421572.656250,320701.531250,139967.187500,306311.687500,328731.937500
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__69,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,6,heater_413,7,0,102400000.000000,180918.734375,4654545.500000,147084.171875,707915.687500,430885.750000,330963.156250,140659.343750,312480.937500,339185.156250
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__70,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,6,heater_413,8,0,102400000.000000,183249.828125,4722975.000000,147211.046875,716835.812500,427646.687500,328099.968750,140312.421875,309927375.000000,338177.000000
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__71,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,6,heater_413,9,0,102400000.000000,182271.265625,4776676.500000,147211.046875,702814.000000,427378.968750,325907.062500,141592.921875,313341.500000,337508.250000
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__72,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,6,heater_413,10,0,102400000.000000,178459.390625,4666477.000000,145827.406250,695652.187500,420275.000000,321608.031250,138603.140625,313629.406250,341219.593750
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__73,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,6,heater_413,11,0,102400000.000000,182661.437500,4670467.500000,144591.921875,689330.187500,417703.437500,319202.000000,138490.671875,312767.250000,342246.000000
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__74,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,6,heater_413,12,2,102400000.000000,182661.437500,4546060.000000,143016.765625,689330.187500,419500.218750,318903.781250,138042.593750,312767.250000,342246.000000
