vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__11,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,1,heater_322,0,0,1140311.750000,20785.968750,32611.464844,164207.828125,186249.546875,211308.296875,32168.886719,115758.531250,172506.734375,219742.484375
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__12,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,1,heater_322,1,0,18290818.000000,128578.601562,156814.703125,1359442375.000000,827809.187500,652437.062500,120159.585938,240658.046875,280164.156250,305489.250000
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__13,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,1,heater_322,2,0,31155692.000000,161871.640625,202411.546875,1898493625.000000,1078178.500000,810126.562500,143618.515625,297501.437500,326843.281250,346414.062500
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__14,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,1,heater_322,3,0,40107712.000000,179397.343750,221453.281250,2173520.750000,1179723.500000,878404.437500,151658.765625,324976.187500,355062.406250,377511.531250
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__15,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,1,heater_322,4,0,45685604.000000,185238.781250,231046.937500,2284439.500000,1237462.250000,904593625.000000,155528.546875,340538.750000,379189.031250,394073.500000
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__16,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,1,heater_322,5,0,53400692.000000,192264.359375,233257.406250,2321337.500000,1255671375.000000,914285.687500,156527.062500,348892.687500,389131.687500,403626.343750
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__17,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,1,heater_322,6,0,50470544.000000,186656.937500,234378.578125,2286352.250000,1215430.250000,897458375.000000,155954.921875,353225.250000,394301125.000000,412404.343750
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__18,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,1,heater_322,7,0,55292976.000000,193792.578125,237146.828125,2361487.500000,1267326.750000,906395.250000,155528.546875,355432.156250,395672.343750,414407125.000000
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__19,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,1,heater_322,8,0,55930020.000000,194012.890625,236817.765625,2341240.250000,1262638.750000,912452.687500,154402.890625,355062.406250,404823.093750,418215.218750
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__20,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,1,heater_322,9,0,55292976.000000,191401875.000000,235024.093750,2301770.250000,1280400125.000000,933029625.000000,156240.468750,360309.656250,406026.968750,422355125.000000
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__21,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,1,heater_322,10,0,55223088.000000,186046.515625,233576.640625,2278720.500000,1262638.750000,911843.250000,153569.281250,361837.468750,408700.843750,422878375.000000
