vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__22,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,2,heater_503,0,0,184040.265625,65775.953125,175703.500000,66184.078125,236982.187500,384745.437500,714584.812500,2760107.750000,19710076.000000,2131113.500000
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__23,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,2,heater_503,1,0,341219.593750,121097.445312,256192.140625,135413.906250,296725.593750,452596.687500,867796625.000000,3447086.000000,25832086.000000,2424386.000000
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__24,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,2,heater_503,2,0,381520125.000000,133507.171875,280394.312500,157684.015625,335517.687500,479962.500000,903994.687500,3709305.000000,28145158.000000,2597336.750000
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__25,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,2,heater_503,3,0,361454.281250,133194.593750,284365.468750,164049.984375,356173.906250,494566.531250,968779.562500,4161544.250000,32841894.000000,2976744.250000
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__26,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,2,heater_503,4,0,420016.406250,141592.921875,292154.062500,170609.796875,383448.781250,508188.593750,995624.687500,4282279.000000,33965276.000000,3152588.000000
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__27,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,2,heater_503,5,0,414155.718750,141358.359375,287237.031250,171123.000000,390690.562500,502576.687500,964672625.000000,4068537.250000,32645580.000000,2967041.000000
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__28,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,2,heater_503,6,0,397979.000000,136387.859375,276981.343750,170439.421875,395901.812500,502576.687500,952558125.000000,3939408.500000,32621204.000000,2903934.750000
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__29,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,2,heater_503,7,0,398443.593750,136061.656250,279705.000000,168754125.000000,399843.812500,513540625.000000,961276.687500,4065508.750000,32117618.000000,2840499.250000
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__30,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,2,heater_503,8,0,388910.000000,133611.687500,275416.906250,168421.046875,401726.156250,511616.281250,973615375.000000,4089865.250000,32236104.000000,2910124.250000
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__31,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,2,heater_503,9,0,388246.437500,133298625.000000,273431.250000,165964.343750,405303.781250,509326.031250,979201.500000,4252271.000000,35083512.000000,3193139.750000
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__32,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,2,heater_503,10,0,398443.593750,134136.750000,270398.718750,166938375.000000,404583.156250,516259125.000000,989850.187500,4255584.500000,35224940.000000,3139900.250000
BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen___L1__33,Zähneputzen,BME688_2026-07-19_18-14-12_h65kuvlb8c7c72qt_HP_Exp_3_Bad_Zähne_putzen_,unsplit,2,heater_503,11,1,391362.500000,132060875.000000,271258.281250,163578.281250,408456.312500,515090.531250,992007.750000,4096000.000000,31222486.000000,3139900.250000
