vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L2__56,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,heater_503,1,1,0,208202.71875,87788.207031,189713.921875,125678.90625,238573.726562,196504.078125,272967.421875,832229.84375,5116292.5,639893.5
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L2__57,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,heater_503,2,2,0,167879.585938,75547.289062,135322.757812,111008.445312,200610.359375,163429.039062,225477.617188,658972.9375,4000147.5,509158.203125
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L2__58,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,heater_503,3,3,0,136876.238281,65772.429688,153280.671875,120269.722657,232677.515625,191504.320312,257027.960938,761570.6875,4592636,537331.109375
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L2__59,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,heater_503,4,4,0,125726.875,60699.113282,117252.964844,104827.714844,182163.460938,126755.277343,151595.671875,423791.75,2402247.625,334410.78125
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L2__60,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,heater_503,5,5,0,102137.542969,52000.396485,120348.0625,105541.695312,192343.414062,132230.632812,160609.484375,448927.21875,2576538.625,346163.71875
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L2__61,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,heater_503,6,6,0,101313.699218,51207.853515,112577.574218,101175.410156,179963.164062,119255.253907,141219.613281,376816.046875,2201331.875,300810.25
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L2__62,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,heater_503,7,7,0,93885.882812,48139.017578,106680.253906,96668.527343,175954.179688,119482.730468,146223.625,402646.75,2308890.1875,316052.859375
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L2__63,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,heater_503,8,8,0,95188.988281,48370.519531,104752.0625,95426.328125,168156.179688,113653.707032,139144.085938,377723.875,2150211.1875,302726.234375
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L2__64,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,heater_503,9,9,0,93703.90625,47492.378907,106008.75,94484.496094,172277.203125,115072.875,139372.066407,377006.90625,2146415.25,302224.5
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L2__65,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,heater_503,10,10,0,92654.425781,46705.042969,103927.257812,93328.476563,170955.734375,114832.242187,140080.113281,374874.078125,2193156.4375,300733.40625
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L2__66,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,heater_503,11,11,0,91044.527344,46093.302735,102300.164062,91854.984375,165474.554688,110006.414062,130963.8125,337267.78125,1925300.9375,266978.117188
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L2__67,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,heater_503,12,12,0,80716.238282,42439.18164,88920.792968,82894.078125,143652.210938,90071.34375,109452.152344,280288.234375,1563566.0625,235642.445312
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L2__68,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,heater_503,13,13,0,75560.259765,39609.498047,87812.757812,81203.71875,135881.179688,79580.777344,91030.980469,228069.140625,1236976.125,197057.53125
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L2__69,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,heater_503,14,14,0,67952.923828,36403.030274,77399.910156,74908.148437,126246.960938,73236.142578,89248.269532,225093.25,1226446.6875,197043.546875
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L2__70,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,heater_503,15,15,0,68622.201171,36385.447265,81179.914062,76510.695312,132410.109375,87725.855469,107433.304688,274622.484375,1574077.5625,228187.734375
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L2__71,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,heater_503,16,16,0,73507.410157,38165.882812,85651.277344,78803.953125,140318.265625,89494.292969,108721.253907,277561.679688,1541387.625,231904.148438
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L2__72,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,heater_503,17,17,0,75399.291015,38898.439454,88524.394532,80390.128906,144166.453125,92312.277343,112110.976563,286779.15625,1605385.625,237413.4375
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L2__73,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,heater_503,18,18,0,75033.833985,38875.94336,87301.265625,80022.007812,142116.28125,79543.5,74593.738282,170959.015625,942367.53125,152145.25
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L2__74,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,heater_503,19,19,0,50478.273438,28750.512696,56911.148438,61045.935547,107721.789062,67933.054688,79647.507812,192237.578125,1044056.40625,166712.351562
