vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L2__10,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,heater_322,10,10,0,10130967.25,110084.957032,136433.945312,1017084.9375,403960.296875,287111.710938,91297.632812,188482.335938,195074.226562,194949.203125
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L2__11,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,heater_322,11,11,0,9748984.5,105341.617187,128322.773438,926210.03125,350555.609375,246498.640625,83176.777344,164602.625,168845.796875,168207.078125
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L2__12,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,heater_322,12,12,0,7889759.25,98226.777344,122491.171875,874310.53125,342403.875,242465.59375,82134.324219,163211.015625,166466.921875,160664.851562
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L2__13,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,heater_322,13,13,0,7101229.25,90691.527344,112050.480468,764008.09375,291912.882812,211367.328125,76750.695313,148561.351562,148726.757812,148403.21875
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L2__14,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,heater_322,14,14,0,6455007.75,90714.796875,114738.304688,795935.625,307478.601562,222260.671875,78115.695312,155710.554688,156929.710938,161788.617188
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L2__15,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,heater_322,15,15,0,7384440,94633.261718,119368.78125,849629.9375,328428.453125,230988.132812,79635.492188,161704.59375,166475.828125,167534.835938
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L2__16,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,heater_322,16,16,0,7765276.25,96025.171875,121045.335937,870580.46875,340754.828125,242386.765625,80450.289063,166805.703125,170498.921875,171474.492188
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L2__17,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,heater_322,17,17,0,7985066,96492.191407,120842.074218,863959.71875,338867.578125,239290.195312,80155.496094,163883.5,160603.6875,124924
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L2__18,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,heater_322,18,18,0,4582864,75372.46875,94666.179688,616861.34375,202448.617188,130443.046875,58138.269532,116936.386718,126968.863281,132769.890625
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L2__19,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,heater_322,19,19,0,5121752.125,80994.242188,103573.144531,695472.875,262168.75,188030.742188,70566.988282,140719.53125,145556.53125,145392
