vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L1__94,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,7,heater_413,0,2,16286282.000000,81166.773438,170439.421875,20605.279297,58634.906250,93807.257812,104107.359375,29767.441406,103727.710938,131450.578125
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L1__95,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,7,heater_413,1,0,16286282.000000,81166.773438,715333.562500,75964.390625,281783.156250,196923.078125,173207.031250,80553.804688,149532.703125,168921.140625
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L1__96,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,7,heater_413,2,0,26897600.000000,99960.953125,921692.187500,89604.476562,341561.031250,222174.000000,194344.281250,94849.945312,174624.828125,195905875.000000
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L1__97,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,7,heater_413,3,0,34971184.000000,108751.062500,1060590375.000000,97505.234375,382160.843750,236162.359375,202772.281250,101992.031250,195569.140625,211570.250000
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L1__98,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,7,heater_413,4,0,39815308.000000,114285.710938,1117903875.000000,100966.281250,401962.718750,237311.703125,199921.906250,104107.359375,204228.156250,220167.703125
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L1__99,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,7,heater_413,5,0,46119636.000000,118408.882812,1167616875.000000,104234.531250,414910.843750,249087.812500,210786.328125,108405.671875,211832.843750,226900.062500
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L1__100,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,7,heater_413,6,0,50675432.000000,119069.765625,1192083875.000000,103727.710938,410420.843750,246390.765625,205210.421875,107180.242188,214630.062500,229957.328125
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L1__101,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,7,heater_413,7,0,53044112.000000,119152.898438,1157716.250000,102359.054688,407238.031250,240997875.000000,199921.906250,106644.445312,217502125.000000,233896.750000
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L1__102,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,7,heater_413,8,0,56950684.000000,118408.882812,1178705.000000,103101.085938,409436.218750,242194.890625,201099.765625,106777.890625,219037.437500,235510.578125
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L1__103,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,7,heater_413,9,0,55930020.000000,119402.984375,1181765.750000,102728.734375,409190.812500,242884.250000,202772.281250,105719.593750,219742.484375,240150.093750
