vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L1__56,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,4,heater_412,0,2,4438905.500000,77764.273438,71748.882812,7081.212891,18497.109375,56164.984375,71150.640625,12934.518555,72357.265625,135521.437500
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L1__57,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,4,heater_412,1,0,4438905.500000,77764.273438,505180.062500,70213.929688,223776.218750,250550.531250,256000.000000,83387625.000000,179964.843750,229031.531250
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L1__58,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,4,heater_412,2,0,9246050.000000,114823.953125,711605.312500,99205.578125,324050625.000000,316537875.000000,311909.843750,114132.859375,244449.750000,277206.281250
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L1__59,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,4,heater_412,3,0,12581302.000000,132368.156250,827809.187500,110798.531250,378978.531250,342933.687500,335188.218750,127904.070312,275862.062500,311909.843750
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L1__60,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,4,heater_412,4,0,15103941.000000,142420.031250,881808375.000000,117108875.000000,399843.812500,347472.000000,332575.500000,131248.390625,294676.250000,326530625.000000
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L1__61,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,4,heater_412,5,0,15988290.000000,145702.906250,868901125.000000,118491.093750,405785625.000000,351045.593750,335847.812500,135092.343750,312195125.000000,344665.093750
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L1__62,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,4,heater_412,6,0,17457646.000000,147465.437500,883520.250000,118408.882812,409927.937500,346414.062500,330963.156250,135521.437500,317716.406250,349965.812500
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L1__63,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,4,heater_412,7,0,18123894.000000,150721.218750,891597.750000,118821.070312,403865125.000000,347826.093750,331284375.000000,136278.953125,323436.500000,358041.968750
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L1__64,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,4,heater_412,8,0,18713878.000000,150854.453125,923562.562500,119152.898438,404823.093750,347826.093750,334203.656250,136715625.000000,331928.687500,362606.218750
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L1__65,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,4,heater_412,9,0,19190630.000000,152881.453125,919210.062500,119906.320312,404343.531250,343970.437500,327470.406250,135629.140625,334859375.000000,364542.531250
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L1__66,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,4,heater_412,10,0,19360710.000000,150854.453125,883520.250000,115994.562500,390020.937500,331284375.000000,315076.937500,134453.781250,325596.187500,346062.843750
