vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L1__67,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,5,heater_412,0,2,5121600.500000,78769.234375,62045.566406,6840.530273,18353.886719,50844.089844,64826.539062,11477.761719,75829.382812,139281.828125
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L1__68,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,5,heater_412,1,0,5121600.500000,78769.234375,482336.312500,70098.578125,236489.609375,240658.046875,239812.640625,80250.781250,179397.343750,227808.671875
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L1__69,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,5,heater_412,2,0,10281770.000000,112924.570312,659368.937500,95486.757812,333550.500000,299327.687500,285554.937500,106444.906250,238639.015625,273870.031250
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L1__70,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,5,heater_412,3,0,14045435.000000,127047.148438,736955.750000,104234.531250,379821.968750,317420.968750,301708.906250,115915.781250,267642.437500,298542.281250
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L1__71,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,5,heater_412,4,0,16384000.000000,135521.437500,794568375.000000,110154.906250,401489.906250,326530625.000000,303587.312500,120075.046875,283656.500000,314786.343750
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L1__72,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,5,heater_412,5,0,17388166.000000,139281.828125,795494.250000,110154.906250,404104.187500,321305.312500,303857.562500,121875.742188,296210.593750,324976.187500
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L1__73,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,5,heater_412,6,0,18306146.000000,140082.078125,799219.500000,111304.351562,402674.000000,322519.687500,300381.343750,122840.687500,300645.906250,333876.750000
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L1__74,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,5,heater_412,7,0,19258302.000000,142182.734375,808208375.000000,111087.000000,404583.156250,321608.031250,299853.593750,123821.039062,310209.031250,339522.531250
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L1__75,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,5,heater_412,8,0,20053856.000000,142777.468750,814962.187500,111304.351562,403149.593750,325285.906250,300645.906250,123910.937500,312480.937500,345712.343750
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L1__76,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,5,heater_412,9,0,20448050.000000,144469.531250,812053.937500,110942.578125,406026.968750,320400.500000,294930875.000000,123195.382812,316244.593750,347118.656250
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L1__77,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,5,heater_412,10,0,20563540.000000,142658125.000000,788602.250000,109729.960938,393846.156250,305762.906250,287964.000000,121269.539062,306586.812500,333550.500000
