vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__0,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_322,1,1,0,23492279.000000,161871.781250,198240.906250,1807537875.000000,928272.281250,653920.875000,132480.546875,289615.640625,318494.140625,234004.640625
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__1,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_322,2,2,0,11465104.250000,103062.574218,112593.707031,758358.437500,287560.781250,230450.960938,83768.054687,119010.449218,77590.535157,61099.382812
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__2,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_322,3,3,0,1473302000.000000,48563.119141,57855.863282,162155958.070312,106608.503906,91955.351563,24899431.667969,81035.996094,85959.101562,93330.554688
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__3,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_322,4,4,0,2982067.500000,74827.753906,95000.210938,590588.187500,213387.796875,163457.773438,69571.585938,121163.917968,64491624.832031,121479.664062
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__4,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_322,5,5,0,4465126.000000,83675.937500,104205.945313,676046.750000,255009.593750,194994.460938,76759.816407,146987.367188,147805.312500,146958.609375
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__5,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_322,6,6,0,5973649.000000,93528.664062,114861.449219,411280651.781250,290108.382812,209491.062500,78213.105468,144703.359375,147547.179688,69267164.960938
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__6,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_322,7,7,0,6157084.000000,93091.179687,114471.058593,410050813.593750,117442493.781250,207801.031250,77498.531250,76441670.398438,147249.531250,78260666.726562
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__7,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_322,8,8,0,6175206.000000,92306.351562,114413.980469,780191.593750,288613.921875,206933.507812,77251.019532,146004.601562,147893.781250,148378.843750
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__8,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_322,9,9,0,6297512.250000,92723.761718,114497.976562,779839.406250,290814.195312,205508.523438,75586.117187,145933.648438,148272.820312,69267594.851562
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__9,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_322,10,10,0,6139506.750000,90364.207031,111443.214843,747982.375000,165754149.015625,201490.398438,75037.039062,146672.273438,148094.906250,148160.257812
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__10,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_322,11,11,0,6275286.750000,90267.156250,111791.242188,753957.250000,276831.789062,195265.148438,72767.496093,136954.644531,138216.347656,138216.347656
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__11,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_322,12,12,0,5604319.000000,86054.078125,107297.074219,716455.531250,264332.265625,192207.593750,35494380.285156,141533.328125,143614.695312,76439592.398438
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__12,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_322,13,13,0,6018379.000000,87479.906250,109643.328125,345755501.875000,275672.843750,197821.953125,73504.656250,143643.953125,144592.164062,145008.960938
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__13,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_322,14,14,0,6086847.000000,88389.144532,110058.074219,746844.125000,277862.250000,120578366.601562,73698.867187,146559.015625,147840.632812,68436800.468750
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__14,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_322,15,15,0,6261511.250000,88561.562500,110585.253906,400193062.156250,281385.734375,198235.289062,72745.574218,141104.781250,66106469.578125,140950.558593
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__15,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_322,16,16,0,5736265.000000,84547.781250,106020.394532,710499.812500,263162.164062,72904601.851562,70570.195312,135598.371094,135768.238281,134145.285156
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__16,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_322,17,17,0,5302210.000000,82034.722656,103096.867187,683592.937500,252397.414062,182060.109375,69127.175781,131066.070312,129305.210938,127625.425781
