vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__32,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_412,1,1,0,34347455.000000,104025386.992188,683180947.750000,137883.718750,220535363.156250,160306.015625,148930.140625,99553.871094,234937.578125,273989.250000
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__33,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_412,2,2,0,12199165.000000,100949.777344,246258.132812,69569.546875,180594.375000,102171.679688,100682.496093,72096.757813,76453556.546875,179871.882812
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__34,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_412,3,3,0,7339815.250000,115855.125000,434155.500000,95044.167969,287271.406250,182060.250000,88383235.578125,52711593.136719,194109.140625,204288.656250
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__35,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_412,4,4,0,9231082.000000,128229.644531,289671429.359375,102911.437500,323137.562500,209659.125000,188043.710938,108278.550782,108867691.203125,229931.429688
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__36,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_412,5,5,0,10990466.000000,132276.082032,544884.453125,103953.234375,327538.250000,215038.648438,192955.625000,108830.660156,224292.710938,229558.703125
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__37,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_412,6,6,0,11068630.500000,130640.257812,545564.640625,102656.550781,326268.906250,213332.054688,191498.312500,107713.843750,116103521.851562,233712.437500
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__38,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_412,7,7,0,11440727.000000,129963.542968,244924527.906250,101781.777344,316260.953125,209292.476562,185169.734375,105321.261719,220094.398438,230334.250000
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__39,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_412,8,8,0,11046649.500000,129264.679688,546045125.000000,100350.957031,155122841.984375,96949580.632812,182443.789062,103518.960938,213862.375000,219776.179688
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__40,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_412,9,9,0,10054831.000000,123611.789062,508740.843750,95969.195312,302181.937500,199683.750000,183794.992188,103584.234375,221216.875000,118272950.390625
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen___L2__41,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen_,unsplit,heater_412,10,10,0,10769367.500000,126475.156250,526484.406250,98602.328125,307899.234375,108641347.070312,186244.289062,104094.519531,221063.601562,232777.937500
