vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__38,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,2,heater_503,1,0,274310.218750,110942.578125,249269.718750,150455.484375,342933.687500,426577.781250,697785375.000000,2286352.250000,15533539.000000,1456614.500000
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__39,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,2,heater_503,2,0,181495.921875,74700.906250,68909.828125,76099.882812,130946.289062,83469.187500,112626.484375,281783.156250,1598439.000000,196356.656250
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__40,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,2,heater_503,3,0,51612.902344,29976.580078,33455.304688,39567.234375,49089.164062,34763.714844,41131.105469,87491.453125,498903.781250,94534.710938
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__41,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,2,heater_503,4,0,49545.191406,29955.535156,64000.000000,64728.191406,103163.406250,65624.195312,74963.398438,168921.140625,968779.562500,156814.703125
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__42,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,2,heater_503,5,0,68085.109375,38357.804688,79134.468750,76509.265625,118986.750000,73860.359375,88489.460938,212096.109375,1202583625.000000,194233.687500
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__43,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,2,heater_503,6,0,78551.703125,42737.898438,91921.007812,84796.289062,136278.953125,86515.710938,102605.210938,241338.671875,1906446375.000000,211439.187500
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__44,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,2,heater_503,7,0,81012.656250,43611.585938,91921.007812,85906.039062,140891.578125,88123.921875,104362.007812,246213.031250,1404182375.000000,214630.062500
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__45,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,2,heater_503,8,0,80859125.000000,43345.750000,92119.468750,85733.421875,142777.468750,89136.492188,103917.187500,246213.031250,1401300.000000,213422.265625
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__46,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,2,heater_503,9,0,79950.031250,42909.824219,94013.953125,84796.289062,143256.859375,90555.359375,105719.593750,251844.562500,1427675125.000000,214630.062500
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__47,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,2,heater_503,10,0,79800.500000,42609.855469,90363.570312,83797.054688,139852.500000,85561.500000,98121.882812,235024.093750,1332899.500000,207834375.000000
