vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__0,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,0,heater_322,1,0,24540722.000000,161718.250000,194787.906250,1732290125.000000,970156.312500,698499.312500,131349.406250,285316.250000,315076.937500,272775.718750
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__1,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,0,heater_322,2,0,15929995.000000,116708.453125,123195.382812,866145.062500,355802.656250,283185.843750,87134.101562,136935.015625,86603.515625,67439.406250
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__2,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,0,heater_322,3,0,1889298875.000000,52276.902344,61508.890625,324050625.000000,131349.406250,110368.617188,51488.335938,87761.398438,90363.570312,100668.500000
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__3,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,0,heater_322,4,0,3704273.000000,77481.843750,98178.328125,622681.687500,258520.578125,196469.687500,70620.687500,127426.578125,128869875.000000,129358.265625
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__4,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,0,heater_322,5,0,5509078.500000,87401.843750,106844.742188,713091.937500,303317.531250,232304.906250,77622.804688,153431.218750,155528.546875,156097.562500
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__5,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,0,heater_322,6,0,7515596.500000,99205.578125,118491.093750,821829875.000000,347118.656250,253339.937500,80326.328125,152471.703125,155812.531250,155954.921875
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__6,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,0,heater_322,7,0,7562428.000000,97784.570312,117999.539062,819363875.000000,345362.562500,250918.890625,79503.109375,152744625.000000,155670.421875,156383625.000000
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__7,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,0,heater_322,8,0,7615152.000000,98009.187500,118244.804688,825806.437500,343970.437500,249817.031250,79207.921875,153293.406250,156958.921875,157248.156250
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__8,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,0,heater_322,9,0,7788923.000000,97505.234375,117836.593750,824310.750000,346766.000000,249451.890625,77693.476562,152471.703125,157829.843750,156814.703125
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__9,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,0,heater_322,10,0,7604548.500000,95593.726562,114823.953125,789514.250000,331284375.000000,243230.406250,76784.640625,154402.890625,157248.156250,157829.843750
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__10,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,0,heater_322,11,0,7811204.000000,96240.601562,116469.515625,805823.312500,334203.656250,239140.593750,75493.953125,145330.687500,147465.437500,147465.437500
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__11,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,0,heater_322,12,0,6995730.000000,90941.382812,111741.593750,767760.062500,316831.687500,232621.531250,74635.570312,149663.843750,152881.453125,152744625.000000
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__12,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,0,heater_322,13,0,7520771.000000,92219.023438,113828.367188,785878.750000,330322.593750,238973.156250,75560.804688,151658.765625,153984.968750,155245.609375
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__13,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,0,heater_322,14,0,7546752.500000,94117.648438,114592.656250,800156.250000,333550.500000,240997875.000000,75829.382812,154963.687500,158415.843750,157975.937500
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__14,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,0,heater_322,15,0,7800047.500000,94221.570312,114592.656250,799687625.000000,338848.437500,240658.046875,75161.476562,149532.703125,152064.156250,151255.546875
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__15,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,0,heater_322,16,0,7236749.000000,89887.640625,111014.742188,771665.437500,316831.687500,230578.703125,73163.757812,144714.531250,146077.031250,144469.531250
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__16,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,0,heater_322,17,0,6679168.500000,86868.000000,107045.789062,739350.187500,306037.062500,222174.000000,71448.507812,140082.078125,139623.671875,137819.656250
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__17,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,0,heater_322,18,0,6173323.500000,83714.843750,103288.281250,694237.312500,288207.156250,209750.109375,69357.898438,141475.546875,146453.093750,144714.531250
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__18,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,0,heater_322,19,0,6842347.000000,84712.109375,104617.898438,698499.312500,288939.062500,209107.609375,69414.320312,137931.031250,140543.515625,141828.250000
