vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__108,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,6,heater_413,1,0,102400000.000000,185238.781250,3114829.000000,155386.953125,712347.812500,390243.906250,288694.656250,147465.437500,302779.406250,323743.281250
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__109,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,6,heater_413,2,0,102400000.000000,63665.753906,169930.296875,63665.753906,160350.765625,65979.382812,60079.792969,80402.007812,157248.156250,132265.562500
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__110,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,6,heater_413,3,0,33419684.000000,46109.511719,106511.335938,37155.296875,70387.679688,24087.316406,22284.123047,38917.605469,54654.140625,60894.386719
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__111,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,6,heater_413,4,0,8544459.000000,68577.554688,265147.593750,71388.734375,192481.203125,64240.902344,52437.527344,68357.812500,99902.437500,100906.585938
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__112,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,6,heater_413,5,0,20486402.000000,76784.640625,304943.406250,72789.312500,198642.093750,65979.382812,53691.273438,69754.765625,109238.320312,121183.429688
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__113,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,6,heater_413,6,0,28966188.000000,89043.476562,427111.562500,80025.007812,230112.359375,78842.007812,61955.468750,74570.343750,118655.851562,121011.578125
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__114,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,6,heater_413,7,0,29554002.000000,90172.593750,426045.343750,80706.179688,237476.812500,80250.781250,62500.000000,74635.570312,121011.578125,124091.132812
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__115,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,6,heater_413,8,0,30717600.000000,89323.101562,428720.968750,80477.835938,236489.609375,79800.500000,62775.871094,73924.343750,121701.921875,123462.742188
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__116,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,6,heater_413,9,0,30397032.000000,87942.289062,424455.968750,79503.109375,234217.750000,80100125.000000,62637.632812,73924.343750,123284375.000000,122664.109375
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L1__117,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,6,heater_413,10,0,30503142.000000,87312.414062,426577.781250,78624.078125,233416.906250,80326.328125,61156.234375,72357.265625,120413.921875,120669.335938
