vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L1__22,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,2,heater_503,0,0,132883.468750,55255.773438,132470.890625,63713.289062,136825.234375,138266.265625,203255.265625,577878.125000,2941472.250000,480638.343750
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L1__23,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,2,heater_503,1,0,163265.312500,77411.554688,147084.171875,111668.484375,184238.937500,178833.390625,273870.031250,813021.062500,4976913.500000,649334.187500
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L1__24,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,2,heater_503,2,0,177901.328125,83714.843750,148362.796875,117189.289062,173207.031250,159601.000000,247642.078125,734576.750000,4501099.000000,602352.937500
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L1__25,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,2,heater_503,3,0,177346.734375,82740.789062,168587.421875,129554.656250,215715.187500,196696.125000,297242.375000,929219.625000,5752809.000000,743375.687500
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L1__26,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,2,heater_503,4,0,202651.890625,89698.671875,173383.000000,134242.265625,217918.703125,198411.156250,295953.750000,913673.875000,5634113.000000,744186.062500
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L1__27,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,2,heater_503,5,0,206451.609375,90651.554688,194455.000000,144469.531250,266181.437500,244100.125000,376263.093750,1210044.375000,7884504.500000,966721.750000
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L1__28,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,2,heater_503,6,0,240658.046875,100966.281250,213155.703125,154124.015625,294168.343750,276756.750000,411658.281250,1231879.750000,7959193.500000,807252.687500
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L1__29,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,2,heater_503,7,0,184238.937500,84544.250000,124181.421875,104875.054688,120584.078125,73542.085938,89136.492188,225252.968750,1256827.250000,218197.312500
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L1__30,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,2,heater_503,8,0,81867.601562,43700.921875,82740.789062,78263.531250,109448.484375,78263.531250,101145.789062,254094.296875,1402739.750000,231831.562500
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L1__31,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,2,heater_503,9,0,89982.421875,48365.765625,109942.023438,97006.445312,160652.656250,139737.984375,200391.390625,556219.437500,3277455.500000,469724.781250
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L1__32,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,2,heater_503,10,0,144837.343750,68854.226562,140775.359375,112924.570312,164365.968750,121269.539062,160955.671875,450208.843750,2520615.500000,380881.531250
