vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L1__72,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,7,heater_413,0,0,10166925.000000,41571.937500,275639.312500,34991.796875,102297.703125,83714.843750,83224.968750,38049.941406,105785.125000,112182.296875
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L1__73,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,7,heater_413,1,0,26409832.000000,86868.000000,642610.625000,87671.234375,294930.875000,140659.343750,109238.320312,79950.031250,112849.898438,111595.468750
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L1__74,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,7,heater_413,2,0,25985726.000000,87045.226562,602352.937500,84965.148438,274310.218750,126952.640625,112035.007812,87671.234375,144960.359375,133194.593750
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L1__75,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,7,heater_413,3,0,35253364.000000,102976.671875,767760.062500,95862.195312,320400.500000,150721.218750,123552.125000,92020.132812,153293.406250,161565.156250
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L1__76,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,7,heater_413,4,0,50675432.000000,116948.375000,927326.250000,99090.382812,345013.468750,153569.281250,121442.125000,91330.718750,153569.281250,157103.406250
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L1__77,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,7,heater_413,5,0,47731972.000000,115994.562500,1045965.250000,106644.445312,389353.625000,182271.265625,147976.875000,102605.210938,182076.812500,182466.140625
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L1__78,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,7,heater_413,6,0,64903192.000000,136061.656250,1458170.125000,119486.578125,456531.437500,228418.468750,177162.625000,113904.335938,210786.328125,212889.812500
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L1__79,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,7,heater_413,7,0,80958616.000000,131856.812500,1252216.500000,110083.851562,401489.906250,174803.687500,122050.062500,88581.312500,103980.500000,76372.312500
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L1__80,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,7,heater_413,8,0,13157197.000000,50904.753906,207834.375000,56838.367188,151658.765625,68632.710938,53792.812500,52664.062500,72418.671875,76235.851562
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L1__81,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,7,heater_413,9,0,12632228.000000,59785.148438,259503.296875,56725.015625,148750.718750,64192.578125,55184.308594,56201.976562,83387.625000,100078.187500
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L1__82,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,7,heater_413,10,0,19781466.000000,84544.250000,541226.187500,80402.007812,254094.296875,119990.625000,107180.242188,87491.453125,150721.218750,146327.515625
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L1__83,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,7,heater_413,11,0,40592132.000000,82500.804688,467153.281250,77062.007812,240997.875000,104362.007812,83879.421875,75694.851562,124817.164062,125459.445312
