vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L1__11,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,1,heater_322,0,0,3167214.500000,48696.976562,70503.992188,409927.937500,254663.015625,238973.156250,51333.468750,140891.578125,162798.093750,172681.281250
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L1__12,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,1,heater_322,1,0,9340935.000000,123821.039062,148880.484375,1156735.375000,521384.937500,392487.531250,110368.617188,174803.687500,177346.734375,179208.953125
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L1__13,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,1,heater_322,2,0,9784413.000000,127331.507812,153984.968750,1192083.875000,519796.968750,403865.125000,115915.781250,205705.109375,215035.703125,221309.703125
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L1__14,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,1,heater_322,3,0,13823244.000000,143982.000000,173559.328125,1464426.125000,641403.062500,486460.812500,128578.601562,243577.546875,245858.343750,244449.750000
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L1__15,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,1,heater_322,4,0,16274149.000000,148621.187500,180535.968750,1548582.250000,648717.125000,479288.562500,126388.546875,251103.484375,267223.375000,269119.593750
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L1__16,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,1,heater_322,5,0,20183554.000000,159750.390625,200863.078125,1748932.500000,757536.500000,565433.437500,137931.031250,291405.812500,304671.218750,275416.906250
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L1__17,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,1,heater_322,6,0,21859906.000000,164365.968750,204106.046875,1785527.500000,743375.687500,490656.437500,124000.968750,225401.718750,218336.890625,183842.015625
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L1__18,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,1,heater_322,7,0,9207081.000000,95593.726562,107653.492188,689330.187500,232463.109375,181495.921875,79577.242188,139737.984375,124543.906250,129554.656250
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L1__19,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,1,heater_322,8,0,5131224.500000,85906.039062,105785.125000,683806.375000,246035.562500,192589.812500,78191.812500,144347.328125,164683.171875,186656.937500
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L1__20,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,1,heater_322,9,0,9881785.000000,117918.007812,150854.453125,1166619.250000,474623.406250,346766.000000,108130.937500,222174.000000,219742.484375,195010.468750
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L1__21,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,1,heater_322,10,0,10233604.000000,115523.468750,142777.468750,1081594.875000,427646.687500,311340.843750,101145.789062,207329.421875,216261.875000,230423.046875
