vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L2__0,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,heater_322,0,0,0,563278.937500,11841.694336,10845520.667969,78656.554688,105453.746094,114419.953125,17607.725586,62938.302734,95436.855469,122041.050782
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L2__1,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,heater_322,1,1,0,4089843.375000,66523.792968,87673.867188,612620.093750,380284.390625,313427.062500,67620.574218,138280.113281,163857.101562,181900.664062
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L2__2,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,heater_322,2,2,0,7509394.750000,92076.863281,119941.859375,921707.187500,508947.453125,395557.093750,86761.156250,178142.765625,207653.109375,221794.859375
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L2__3,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,heater_322,3,3,0,10909064.500000,108158.074219,139418.929688,601817210.125000,307984716.843750,454343.953125,100245.585938,211914.632812,234659.054688,248756.992188
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L2__4,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,heater_322,4,4,0,12641583.000000,117559.898438,151204.007812,1237507.875000,306643939.281250,476703.000000,105476.050782,228238.039062,254609.156250,263863.804688
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L2__5,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,heater_322,5,5,0,14096926.000000,61836482.609375,156131.000000,1302190000.000000,314555348.906250,489808.375000,108372.140625,117393633.539062,264745.421875,277357.390625
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L2__6,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,heater_322,6,6,0,14947311.500000,125481.414062,160095.632812,1346804.625000,683591625.000000,269137056.000000,110511.964843,248090.468750,274588.375000,284157.109375
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L2__7,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,heater_322,7,7,0,15756577.500000,64496937.984375,162424.062500,1371685.375000,682791.968750,493948.843750,110334.332032,254519.000000,279946.437500,145477015.015625
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L2__8,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,heater_322,8,8,0,16147433.000000,127173.601562,163110.617188,1399308000.000000,695738.468750,274977065.468750,110893.156250,255943.203125,284609.687500,295569.843750
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L2__9,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,heater_322,9,9,0,17093117.500000,128433.640625,163971.218750,1413391.375000,703313.000000,500852.593750,110520.632812,260426.007812,287005.453125,149551345.203125
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L2__10,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,heater_322,10,10,0,17432137.000000,129351.652344,164842.234375,1410164750.000000,700545.125000,499781.500000,110879.675782,260505.812500,287116.671875,147998351.343750
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L2__11,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,heater_322,11,11,0,17316605.000000,128308.113282,164207.976562,717538626.500000,685813.031250,485771.171875,109645.148438,259801.414062,286635.281250,149550304.375000
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L2__12,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,heater_322,12,12,0,16977932.500000,127179.476562,162115.468750,697770597.875000,675752.750000,266603144.875000,108508.941406,259701.335938,286652.265625,298951.031250
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L2__13,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,heater_322,13,13,0,17354439.000000,127135.617188,162110.492188,694940126.500000,676205.500000,475850.875000,106891.035156,258720.242188,285914.984375,297142.781250
