vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__40,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_413,0,0,0,87652.347656,5684.846191,26220.119140,5684.846191,11506.708008,25271.069336,33401.724609,8627.855713,69496.396485,116759.292968
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__41,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_413,1,1,0,28325945.000000,76097.222656,577831072.625000,71754.246093,278383.000000,107081107.984375,183743.101562,77274.386719,153908.101562,88402934.507812
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__42,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_413,2,2,0,71683286.000000,112525.101562,1751065500.000000,100535.851562,416723.921875,271702.812500,229576.515625,103143.777344,97553038.648438,225899.007812
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__43,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_413,3,3,0,90870704.000000,66921148.640625,2128098.750000,112966.164062,228213589.593750,300828.890625,248020.789062,113310.640625,227947.679688,122177584.296875
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__44,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_413,4,4,0,100886124.000000,140954.414062,2373711.250000,120037.144531,523035.015625,318401.390625,258741.640625,119375.257813,244481.851562,264008.437500
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__45,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_413,5,5,0,102400000.000000,147141.984375,2521722.000000,124869.523438,544750.062500,160067328.093750,263122.718750,122758.687500,253784.421875,274582.156250
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__46,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_413,6,6,0,102400000.000000,74065153.109375,2542199.000000,125961.781250,550177750.000000,324380.187500,258579.898438,123420.054688,133740654.757812,281549.546875
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__47,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_413,7,7,0,102400000.000000,151786.914062,2587793.000000,125742.015625,263392996.343750,322762.031250,256140.195312,123837.726562,262552.859375,280066.250000
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__48,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_413,8,8,0,102400000.000000,152476.609375,2606072.625000,125976.046875,289690955.078125,323139500.000000,254404.085938,123466.878907,263623.148438,283916.203125
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__49,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_413,9,9,0,102400000.000000,73745985.578125,2479938.125000,122917.175782,538167.734375,309758.531250,247248.218750,122669.242188,266965.812500,286078.718750
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__50,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_413,10,10,0,102400000.000000,152216.859375,2484066.375000,123242.195312,279273915.656250,309133.703125,244746.875000,61173375.371094,133539091.453125,289224.531250
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__51,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_413,11,11,0,102400000.000000,153161.132812,2577242.125000,124711.152344,546808.578125,163420699.453125,252325.164062,61703387.593750,272679.328125,148380895.015625
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__52,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_413,12,12,0,102400000.000000,154976.359375,2705024.250000,126370.867188,555894.750000,166608353.343750,257289.218750,124499.292968,276453.609375,297509.578125
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__53,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_413,13,13,0,102400000.000000,76451446.968750,2649396.875000,125032.464844,263389846.031250,319457.656250,252788.320312,122796.511719,274443.937500,148767139.609375
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__54,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_413,14,14,0,102400000.000000,154288.039062,2554807.750000,123353.410157,543074.296875,315346.718750,122964959.343750,122057.613281,273553.500000,297125.671875
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__55,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_413,15,15,0,102400000.000000,155071.195312,2716019.500000,124570.441407,287742447.531250,319961.906250,252227.906250,123026.984375,140104232.468750,148384392.984375
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__56,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_413,16,16,0,102400000.000000,155351.273438,2585317.500000,63161490.386719,542078.015625,313700.296875,247238.101562,121791.003906,276320.281250,148384128.171875
BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray__L2__57,Raumspray,BME688_2026-07-20_15-29-19_elliogpuyyxdfayw_HP_Exp_3_Bad_Raumspray,unsplit,heater_413,17,17,0,102400000.000000,154842.312500,2573730.375000,123583.472657,540359.015625,313896.171875,122965413.445312,121153.253906,276620.406250,148385059.109375
