vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L2__38,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,heater_503,1,1,0,141026.558593,21925247.017578,131379.734375,69349.099610,160514.546875,145442796.101562,198767390.343750,1502277125.000000,8499773.000000,477432065.468750
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L2__39,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,heater_503,2,2,0,188508.320312,70669.134766,167652.460938,92971.039062,195571.203125,285137.093750,482802.921875,1640387.250000,9173875.000000,517937123.531250
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L2__40,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,heater_503,3,3,0,201961.031250,77315.156250,180620.250000,104381.117188,218841.171875,298210.507812,494352.531250,858246810.750000,9201520.500000,1003472.750000
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L2__41,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,heater_503,4,4,0,200356.578125,78634.632812,181616.421875,109856.187500,230119.109375,166739864.078125,469455.828125,1582665.625000,8976961.500000,977127.906250
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L2__42,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,heater_503,5,5,0,196250.125000,77503.738281,182408.164062,113230.003907,240401.664062,295729.210938,470446.093750,1550628375.000000,9154930.500000,497196383.906250
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L2__43,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,heater_503,6,6,0,195604.664062,77996.933594,181673.187500,114904.972656,245333.632812,292285.320312,456685.796875,1503033.375000,8617651.750000,930351.250000
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L2__44,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,heater_503,7,7,0,187930.367188,75993.777343,180489.351562,115593.253907,250074.554688,289894.242188,447613.718750,740839753.375000,8167369.750000,900481.750000
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L2__45,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,heater_503,8,8,0,185030.781250,74724.285156,178031.015625,115214.988282,253513.203125,285505.875000,446939.703125,1464279500.000000,8626333.250000,925961.718750
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L2__46,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,heater_503,9,9,0,103998586.546875,75111.058594,177398.265625,63152707.898438,255513.382812,287290.687500,241712209.781250,757817807.375000,8326882.000000,900701.125000
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L2__47,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,heater_503,10,10,0,179315.703125,73584.062500,175587.117188,114328.710938,258311.960938,286000.320312,440025.593750,1440052.500000,8380768.000000,467913522.906250
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L2__48,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,heater_503,11,11,0,180766.781250,73550.125000,175766.429688,114420.011719,259685.148438,283910.531250,434998.531250,732104916.500000,7968616.750000,861473750.000000
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L2__49,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,heater_503,12,12,0,173199.929688,71469.865234,171287.656250,114155.554688,258298.804688,120655177.968750,414212.062500,1334457375.000000,7614017.500000,837876.812500
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L2__50,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,heater_503,13,13,0,167688.312500,70064.583985,168844.585938,112624.203125,256538.101562,262778.328125,382460.015625,1009397.718750,5759650.250000,668835.000000
