vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__20,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,1,heater_322,0,0,337508.250000,10970.174805,19746.992188,82103.914062,109518.718750,127236.578125,22030.980469,103853.953125,158563.015625,200626.953125
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__21,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,1,heater_322,1,0,10704998.000000,113752.500000,136606.187500,1045164.562500,443770.312500,347118.656250,103538.929688,202411.546875,225550.656250,256384.578125
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__22,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,1,heater_322,2,0,13252983.000000,125736.742188,150588.234375,1191043875.000000,460224.718750,344317.406250,110226.046875,214225.937500,224807.906250,232939.031250
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__23,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,1,heater_322,3,0,11210400.000000,130048.257812,162488.093750,1327714.750000,521384.937500,363378.281250,112999.335938,213555.781250,201813.171875,197950.906250
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__24,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,1,heater_322,4,0,9024511.000000,116231.554688,144837.343750,1116989375.000000,378558.218750,263510.031250,98803.546875,185641.765625,195905875.000000,200744.953125
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__25,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,1,heater_322,5,0,9595315.000000,116231.554688,146202.171875,1142219.750000,392262.031250,271042875.000000,99843.992188,185440.062500,194123.218750,193353.468750
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__26,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,1,heater_322,6,0,8694083.000000,110440.031250,137375.906250,1023232.562500,336510.031250,236982.187500,92318.789062,176612625.000000,183249.828125,186656.937500
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__27,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,1,heater_322,7,0,8687169.000000,109800.554688,139168.250000,1048374.687500,355062.406250,251103.484375,95326.757812,181110.718750,181303.109375,183249.828125
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__28,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,1,heater_322,8,0,7674004.500000,106911.671875,135737.015625,1008122.062500,341903.187500,239981.250000,91135.632812,183842.015625,185843.921875,191294.593750
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__29,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,1,heater_322,9,0,7631113.000000,104746.320312,132265.562500,976400.500000,332899875.000000,236489.609375,88950.664062,181689.140625,186046.515625,184438.046875
