vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__40,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,2,heater_503,1,0,229339.312500,96294.906250,207961.000000,130346.234375,246568.750000,221885.156250,293157.750000,855293375.000000,5331598.000000,659368.937500
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__41,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,2,heater_503,2,0,185037.953125,83387625.000000,151658.765625,118162.937500,215578.953125,184438.046875,248543.687500,699214.750000,4381920.500000,544680875.000000
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__42,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,2,heater_503,3,0,153846.156250,74440.242188,174090.453125,129162.460938,248543.687500,215578.953125,275416.906250,781381125.000000,4789243.000000,551278625.000000
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__43,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,2,heater_503,4,0,138154.343750,67706.953125,131653375.000000,111814.804688,195905875.000000,141475.546875,163109.265625,438637.812500,2585042.500000,354325.250000
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__44,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,2,heater_503,5,0,115601.718750,59245.546875,136715625.000000,113074.203125,207707.906250,147592.968750,172856.171875,465878.062500,2785447.250000,364542.531250
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__45,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,2,heater_503,6,0,113676.734375,57800.859375,127426.578125,108543.562500,194123.218750,132987.015625,151793.656250,395214.187500,2420088.750000,318903.781250
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__46,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,2,heater_503,7,0,105588.781250,54584.222656,122224875.000000,104107.359375,187066125.000000,133507.171875,158415.843750,419242.593750,2537008.250000,337174.843750
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__47,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,2,heater_503,8,0,107315.031250,55006.445312,119236.140625,102728.734375,179208.953125,127521.796875,151524125.000000,401489.906250,2361487.500000,323436.500000
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__48,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,2,heater_503,9,0,106777.890625,54168.429688,121269.539062,101567.148438,183446.796875,128578.601562,150455.484375,398211.156250,2337232.500000,323130.312500
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__49,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,2,heater_503,10,0,105133.468750,53056.996094,118903.851562,100490.679688,183053.265625,128578.601562,152064.156250,397979.000000,2463759.500000,323130.312500
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__50,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,2,heater_503,11,0,103101.085938,52729.144531,117108875.000000,98575.281250,175703.500000,122840.687500,140312.421875,349249.656250,2069732.250000,282482.750000
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__51,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,2,heater_503,12,0,90459.367188,48012.003906,101809.507812,88306.312500,152744625.000000,102236.421875,120329.023438,298281375.000000,1763616.750000,256384.578125
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__52,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,2,heater_503,13,0,85647375.000000,44708.347656,100727.914062,86779.664062,143377.203125,88306.312500,98918.085938,240150.093750,1382849375.000000,216398.984375
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__53,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,2,heater_503,14,0,76577.921875,41091.492188,88306.312500,80175.382812,133507.171875,82182.984375,99727.304688,244976.078125,1408528.250000,220880.062500
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__54,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,2,heater_503,15,0,78407.351562,41290.324219,92318.789062,81632.656250,142420.031250,101205.773438,119486.578125,296467875.000000,1727905.500000,251288.343750
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__55,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,2,heater_503,16,0,83632.796875,43214.042969,98575.281250,84880.632812,150190.671875,101506.742188,120159.585938,296210.593750,1751175.750000,253152.046875
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__56,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,2,heater_503,17,0,85475.796875,43835.617188,101688.179688,86079.351562,153984.968750,104298.226562,123731.273438,303587.312500,1815200.500000,257739.750000
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__57,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,2,heater_503,18,0,84544.250000,43790625.000000,100549.882812,85733.421875,151658.765625,82024.992188,71210.015625,159451.890625,942042.312500,153569.281250
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__58,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,2,heater_503,19,0,54444.917969,31250.000000,68303.093750,67226.890625,116868.296875,76784.640625,86691.500000,206202.171875,1175660125.000000,181495.921875
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__59,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,2,heater_503,20,0,66235.445312,35965.160156,80706.179688,73796.484375,122929.171875,80553.804688,89793.054688,205953.343750,1201525375.000000,180727.140625
