vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__110,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,6,heater_413,0,2,74472728.000000,134878.812500,132368.156250,16753.925781,49487.726562,83306.218750,103225.804688,28552.308594,144714.531250,208596.453125
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__111,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,6,heater_413,1,0,74472728.000000,134878.812500,1527788125.000000,117108875.000000,463663125.000000,226148.406250,180535.968750,115837.101562,209621.296875,227960.812500
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__112,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,6,heater_413,2,0,93123976.000000,147211.046875,1411440375.000000,118491.093750,433072.531250,171123.000000,136935.015625,112700.859375,197150.562500,213957375.000000
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__113,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,6,heater_413,3,0,83832424.000000,133926.234375,1240836125.000000,122050.062500,467793.500000,194899125.000000,148362.796875,117431.195312,221166.312500,212227.984375
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__114,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,6,heater_413,4,0,88862376.000000,124908.515625,899824.250000,107925.804688,362991.843750,132368.156250,103790.796875,100609.156250,168255.015625,165642.187500
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__115,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,6,heater_413,5,0,59108004.000000,115758.531250,832351125.000000,106113.992188,375435375.000000,146077.031250,113224.234375,102236.421875,174982.906250,177716.078125
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__116,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,6,heater_413,6,0,66686340.000000,117512.046875,838485.187500,103413.453125,354693.468750,130845.898438,102236.421875,97338.406250,167429.687500,167265.593750
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__117,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,6,heater_413,7,0,59673116.000000,108405.671875,718344.437500,98461.539062,320701.531250,124000.968750,97282.921875,94534.710938,161718.250000,163892.453125
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__118,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,6,heater_413,8,0,58671440.000000,112403.953125,799687625.000000,99843.992188,338848.437500,129260.289062,98689.281250,92318.789062,159451.890625,158122.296875
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min__L1__119,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)_10.0min,unsplit,6,heater_413,9,0,54738776.000000,110226.046875,757536.500000,98065.507812,327470.406250,125829.445312,97616.781250,91526.632812,162642.953125,163735.203125
