vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen__L1__20,Zähneputzen,BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen,unsplit,2,heater_503,0,2,234862.390625,101809.507812,243057.203125,104043.890625,286033.531250,335847.812500,503689125.000000,1445817125.000000,7811204.000000,902202625.000000
BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen__L1__21,Zähneputzen,BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen,unsplit,2,heater_503,1,0,234862.390625,101809.507812,242023.156250,147592.968750,309927375.000000,358794.687500,565902.187500,1828571375.000000,10694517.000000,1145093625.000000
BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen__L1__22,Zähneputzen,BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen,unsplit,2,heater_503,2,0,247283.265625,106711.132812,243403.843750,155386.953125,324667.093750,361454.281250,564498375.000000,1844629625.000000,10832397.000000,1144134125.000000
BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen__L1__23,Zähneputzen,BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen,unsplit,2,heater_503,3,0,244100125.000000,104746.320312,239644.281250,155812.531250,331606.218750,359550.562500,566371.687500,1833482.500000,10843150.000000,1133683875.000000
BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen__L1__24,Zähneputzen,BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen,unsplit,2,heater_503,4,0,241680.437500,101748.804688,235999.078125,153707.593750,335847.812500,365322875.000000,577389.312500,1863512.250000,11107797.000000,1153802875.000000
BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen__L1__25,Zähneputzen,BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen,unsplit,2,heater_503,5,0,239308.250000,101026.046875,232146.906250,154542.703125,333876.750000,364932.281250,568730.937500,1854652.500000,10919027.000000,1150885125.000000
BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen__L1__26,Zähneputzen,BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen,unsplit,2,heater_503,6,0,236325875.000000,99960.953125,229493.500000,150322.953125,338848.437500,363765.531250,575442.562500,1875028625.000000,11175989.000000,1153802875.000000
BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen__L1__27,Zähneputzen,BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen,unsplit,2,heater_503,7,0,233576.640625,98746.382812,225550.656250,148621.187500,339185.156250,361837.468750,575442.562500,1863512.250000,11433357.000000,1161656.250000
BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen__L1__28,Zähneputzen,BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen,unsplit,2,heater_503,8,0,232304.906250,97840625.000000,225998.671875,147592.968750,337508.250000,362221.437500,576414.312500,1899814.500000,11153165.000000,1169617375.000000
BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen__L1__29,Zähneputzen,BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen,unsplit,2,heater_503,9,0,228877.968750,96786.390625,223190.937500,146077.031250,335517.687500,359929.687500,579349375.000000,1901137125.000000,11210400.000000,1175660125.000000
