vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen__L1__10,Zähneputzen,BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen,unsplit,1,heater_322,0,0,2882477.250000,46817.847656,81244.046875,505928.843750,362991.843750,330963.156250,60377.359375,205087125.000000,249087.812500,273212375.000000
BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen__L1__11,Zähneputzen,BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen,unsplit,1,heater_322,1,0,16877672.000000,145702.906250,180345.187500,1627980875.000000,783623.500000,564031.937500,129850.367188,268695875.000000,295697375.000000,309365.562500
BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen__L1__12,Zähneputzen,BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen,unsplit,1,heater_322,2,0,22036314.000000,157103.406250,202411.546875,1823686.500000,847331375.000000,590882875.000000,135413.906250,291654.812500,313917.843750,327784.906250
BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen__L1__13,Zähneputzen,BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen,unsplit,1,heater_322,3,0,24904428.000000,161107.609375,205457.468750,1881488.250000,851559.250000,592935.750000,136496.937500,299065.406250,325596.187500,335847.812500
BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen__L1__14,Zähneputzen,BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen,unsplit,1,heater_322,4,0,25970280.000000,162179.281250,206202.171875,1894542125.000000,861771.500000,592421.187500,136170.218750,304671.218750,329366.343750,337842.281250
BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen__L1__15,Zähneputzen,BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen,unsplit,1,heater_322,5,0,26522056.000000,159601.000000,206202.171875,1880192.750000,859060375.000000,591394.750000,132676.859375,307692.312500,337508.250000,345013.468750
BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen__L1__16,Zähneputzen,BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen,unsplit,1,heater_322,6,0,26930758.000000,158415.843750,205829.140625,1849627.500000,853155.562500,591907.500000,132987.015625,311340.843750,337174.843750,346062.843750
BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen__L1__17,Zähneputzen,BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen,unsplit,1,heater_322,7,0,27165182.000000,157393.171875,201337.000000,1844629625.000000,850498.312500,578367.687500,131958.765625,307692.312500,334531.187500,342933.687500
BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen__L1__18,Zähneputzen,BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen,unsplit,1,heater_322,8,0,28364424.000000,156097.562500,200863.078125,1826125.750000,837456.562500,573508.812500,128481.804688,309085.406250,335188.218750,347472.000000
BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen__L1__19,Zähneputzen,BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen,unsplit,1,heater_322,9,0,28108942.000000,154263.328125,198873.562500,1782031.750000,844710.250000,575928.000000,127426.578125,307415.187500,334531.187500,345712.343750
