vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen__L1__30,Zähneputzen,BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen,unsplit,3,heater_503,0,2,204350.421875,84044.648438,186249.546875,85992.609375,244800375.000000,279705.000000,463978.250000,1467574375.000000,7890200.000000,936228.562500
BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen__L1__31,Zähneputzen,BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen,unsplit,3,heater_503,1,0,204350.421875,84044.648438,178646.203125,124362.398438,263713625.000000,297760.968750,536125625.000000,1971126125.000000,11919971.000000,1282806125.000000
BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen__L1__32,Zähneputzen,BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen,unsplit,3,heater_503,2,0,227656.734375,88397.789062,181882.765625,129653.078125,274751.812500,300117.218750,538239.187500,1986902.750000,12242854.000000,1285221.250000
BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen__L1__33,Zähneputzen,BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen,unsplit,3,heater_503,3,0,225699.796875,88306.312500,180535.968750,130147.429688,280164.156250,302511.093750,538663875.000000,1975403875.000000,12134049.000000,1273235875.000000
BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen__L1__34,Zähneputzen,BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen,unsplit,3,heater_503,4,0,221885.156250,86868.000000,177531.203125,129260.289062,282015.968750,303048.250000,542085.750000,2007351125.000000,12388658.000000,1290078.750000
BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen__L1__35,Zähneputzen,BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen,unsplit,3,heater_503,5,0,220594.578125,85647375.000000,175522.796875,127712.648438,284840.062500,299590.406250,541655625.000000,1991249375.000000,12297992.000000,1274424375.000000
BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen__L1__36,Zähneputzen,BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen,unsplit,3,heater_503,6,0,219742.484375,85049.835938,172681.281250,126576.023438,286754.406250,301975.812500,547740.062500,2017734.000000,12402725.000000,1284012.500000
BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen__L1__37,Zähneputzen,BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen,unsplit,3,heater_503,7,0,218057.921875,83550.914062,170951.593750,124634.859375,286273.406250,300910.968750,542516.562500,2025216375.000000,12388658.000000,1286432125.000000
BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen__L1__38,Zähneputzen,BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen,unsplit,3,heater_503,8,0,215306.984375,83062.945312,169088.500000,123195.382812,287237.031250,300645.906250,545987.750000,2022216.750000,13094106.000000,1296202.500000
BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen__L1__39,Zähneputzen,BME688_2026-07-16_06-44-28_d83wxekfauj1deow_HP_Exp_3_Bad_Zähneputzen,unsplit,3,heater_503,9,0,214765.093750,81946.226562,166287.750000,122224875.000000,287478.937500,304128.312500,544246625.000000,2031242.250000,12332706.000000,1299904.750000
