vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)__L2__0,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2),unsplit,heater_322,0,0,0,326002.281250,11230.150391,19050.439453,76746.324218,102771.363281,119379.562500,21378.184571,97349.261718,152132.960938,191840.109375
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)__L2__1,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2),unsplit,heater_322,1,1,0,9791404.500000,108677.140625,129284.511719,976080.937500,471885.156250,374186.281250,98906.273438,193225.906250,220428.820312,249032.507812
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)__L2__2,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2),unsplit,heater_322,2,2,0,13970283.500000,126015.878907,148772.875000,596096895.375000,521021.453125,398908.031250,109247.089843,213824.101562,226842.937500,235956.093750
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)__L2__3,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2),unsplit,heater_322,3,3,0,13535500.000000,132039.832031,161494.828125,1321321.250000,588792.437500,422857.296875,112924.617188,218154.875000,211489.742188,207243.585938
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)__L2__4,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2),unsplit,heater_322,4,4,0,10222956.000000,117984.812500,144653.437500,559059653.000000,448585.265625,321877.562500,99558.511718,191624.429688,98057748.148438,208709.335938
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)__L2__5,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2),unsplit,heater_322,5,5,0,11297955.000000,119272.011719,74319038.585938,1157425.375000,269103693.515625,135716336.625000,101566.136719,194712.062500,202585.101562,204262.359375
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)__L2__6,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2),unsplit,heater_322,6,6,0,10648580.000000,115089.050781,140196.335938,1064233.656250,248170192.515625,292581.546875,95163.988281,88403318.945312,194230.125000,199244.890625
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)__L2__7,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2),unsplit,heater_322,7,7,0,10310081.000000,114560.031250,142125.921875,1077700.843750,430308.296875,305516.585938,96724.320312,190282.664062,193380.289062,195226.695312
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)__L2__8,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2),unsplit,heater_322,8,8,0,9614153.250000,111730.363282,137737.500000,1041452.781250,415401.343750,293549.953125,93498.914062,192293.484375,196775.914062,201236.078125
BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2)__L2__9,Deospray,BME688_2026-06-08_15-21-04_nzz7v8xkp0bd5qmp_HP_Exp_3_Deo_sprühen_(2),unsplit,heater_322,9,9,0,9954185.000000,110134.894531,135716.906250,1020978.625000,166691105.656250,290577.351562,91900.304687,190223.453125,197194.164062,196453.554688
