vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L2__0,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,heater_322,0,0,0,3731483.500000,53426.179687,74205.128907,440799.984375,296587.710938,275015.125000,55351.335938,147857.343750,174219.929688,187068.554688
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L2__1,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,heater_322,1,1,0,11534313.500000,131722.355468,155917.007812,1224628.312500,608873.375000,469019.484375,116782.000000,191129.554688,196735.843750,197257.968750
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L2__2,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,heater_322,2,2,0,12315858.500000,136579.457031,162725.906250,1267077.312500,604911.953125,470628.437500,121481.464844,217291.539062,228529.429688,235654.851562
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L2__3,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,heater_322,3,3,0,16448293.000000,152850.125000,184229.226562,1538988.687500,736623.531250,562432.406250,133930.214843,256667.585938,262896.359375,262422.031250
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L2__4,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,heater_322,4,4,0,19594417.500000,158771.164062,190995.898438,1619524.312500,748024.250000,555012.312500,132495.843750,260217.710938,279939.203125,285148.031250
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L2__5,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,heater_322,5,5,0,23233145.000000,169198.296875,208975.101562,1816508.562500,861787.125000,646095.000000,144660.367188,300385.687500,316543.437500,300817.718750
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L2__6,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,heater_322,6,6,0,26139050.000000,178369.343750,215277.257812,1882613.937500,865896.343750,583170.500000,131358.382812,229409.312500,232363.828125,213104.437500
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L2__7,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,heater_322,7,7,0,12820190.500000,110851.050781,123015.933594,830433.593750,312927.679688,234245.726562,85749.125000,152210.578125,140679.304688,140809.406250
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L2__8,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,heater_322,8,8,0,6525013.000000,94534.722656,114938.128906,763736.343750,300919.109375,232139.953125,82976.605469,153186.320312,170012.820312,190778.031250
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L2__9,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,heater_322,9,9,0,10639675.000000,122959.003906,154561.695312,1195383.750000,525762.421875,393977.578125,111632.367188,233927.687500,237679.531250,221958.320312
BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray__L2__10,Deospray,BME688_2026-08-22_12-43-43_fpd81j2s7c10t73u_Deospray,unsplit,heater_322,10,10,0,13614727.000000,126505.023438,152555.507812,1166905.687500,500096.750000,366456.750000,106225.070312,216291.195312,226952.007812,240394.898438
