vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L2__14,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,heater_412,0,0,0,228910.218750,5684.846191,60366.287110,6432.181884,16768.347656,49024.398438,63857.298829,11545.975586,74839.503907,137566.304688
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L2__15,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,heater_412,1,1,0,4914015.250000,76788.621093,496633.375000,69217.261719,226553.367188,118285249.968750,244621.507812,81863.148437,180824.148438,228954.953125
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L2__16,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,heater_412,2,2,0,9673489.000000,109971.179688,699749.312500,95357.648437,160662822.343750,306431.203125,300461.484375,110916.101562,120622579.132812,280094.515625
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L2__17,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,heater_412,3,3,0,13850092.000000,129373.167969,801353.156250,108317.214843,375848.890625,335020.656250,322549.609375,124459.824218,277555.531250,309110.203125
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L2__18,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,heater_412,4,4,0,16938310.000000,139267.859375,459698486.500000,114920.136719,402701.468750,166627653.578125,330045.203125,129896.464844,297902.671875,162193733.546875
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L2__19,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,heater_412,5,5,0,18534706.000000,74058651.429688,470464109.500000,116573.683594,206284389.156250,349558.125000,331097.796875,132262.710938,310322.062500,342084.734375
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L2__20,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,heater_412,6,6,0,19817363.000000,146497.226562,477364062.718750,117689.328125,208550920.109375,348704.828125,328573.015625,132909.410157,316890.984375,345805.375000
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L2__21,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,heater_412,7,7,0,20473249.000000,147848.765625,895073.187500,117487.316406,413560.421875,340740.906250,320953.890625,132140.914062,319405.625000,351776.921875
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L2__22,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,heater_412,8,8,0,20414772.000000,146625.843750,409404674.500000,116128.671875,407151.375000,334140.468750,313490875.000000,130730.046875,163420135.609375,349355.375000
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L2__23,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,heater_412,9,9,0,20518559.000000,147083.585938,851477.718750,115000.746094,404160.828125,328199.750000,310379.156250,130530.187500,325278.125000,183815482.250000
BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur__L2__24,Rasur,BME688_2026-06-22_06-30-00_fo6gb2iih6ksbvbm_HP_Exp_3_Rasur,unsplit,heater_412,10,10,2,21152631.000000,147256.203125,455110802.625000,114205.320312,401753.437500,324334.109375,158412074.203125,128397.132812,156263688.390625,183815482.250000
