vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray__L1__60,Raumspray,BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray,unsplit,6,heater_413,1,0,31906524.000000,83306.218750,1122499.375000,76853.796875,303587.312500,211177.562500,181495.921875,80326.328125,157248.156250,184837.546875
BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray__L1__61,Raumspray,BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray,unsplit,6,heater_413,2,0,74536256.000000,115289.351562,1717040.500000,100549.882812,424192.218750,260294.859375,212889.812500,101265.820312,198757.765625,219037.437500
BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray__L1__62,Raumspray,BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray,unsplit,6,heater_413,3,0,102400000.000000,131755.015625,2072874.500000,111888.109375,485078.156250,285077.937500,230578.703125,110440.031250,220880.062500,240150.093750
BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray__L1__63,Raumspray,BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray,unsplit,6,heater_413,4,0,102400000.000000,140312.421875,2294035.250000,118821.070312,519796.968750,300381.343750,236982.187500,115523.468750,231674.203125,251103.484375
BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray__L1__64,Raumspray,BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray,unsplit,6,heater_413,5,0,102400000.000000,143016.765625,2365579.000000,120498.937500,537391.750000,302243.218750,236817.765625,116948.375000,242366.859375,257545.265625
BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray__L1__65,Raumspray,BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray,unsplit,6,heater_413,6,0,102400000.000000,148233.937500,2490726.750000,123017.781250,550833.812500,309085.406250,237311.703125,117269.812500,247104.250000,266389.187500
BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray__L1__66,Raumspray,BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray,unsplit,6,heater_413,7,0,102400000.000000,148621.187500,2580157.500000,125367.289062,550389.687500,307969.937500,241680.437500,120075.046875,255043.593750,276085.187500
BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray__L1__67,Raumspray,BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray,unsplit,6,heater_413,8,0,102400000.000000,155954.921875,2743469.500000,127047.148438,568257.500000,318012.437500,247283.265625,121528.601562,261291.140625,280855.718750
BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray__L1__68,Raumspray,BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray,unsplit,6,heater_413,9,0,102400000.000000,156527.062500,2782608.750000,127808.289062,573027.437500,321003.125000,248362.843750,121269.539062,262901.156250,280164.156250
BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray__L1__69,Raumspray,BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray,unsplit,6,heater_413,10,0,102400000.000000,154402.890625,2762900.500000,126388.546875,564498.375000,315659.687500,244624.937500,121011.578125,261491.312500,279475.968750
BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray__L1__70,Raumspray,BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray,unsplit,6,heater_413,11,0,102400000.000000,155386.953125,2779776.000000,126576.023438,568730.937500,318606.093750,245858.343750,121183.429688,266597.250000,282951.093750
BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray__L1__71,Raumspray,BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray,unsplit,6,heater_413,12,0,102400000.000000,157393.171875,2796859.000000,126576.023438,568730.937500,315659.687500,243403.843750,121788.773438,266389.187500,280394.312500
