vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray__L1__20,Raumspray,BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray,unsplit,2,heater_503,1,0,272775.718750,102481.984375,213823.343750,112256.085938,248543.687500,388246.437500,720619.312500,2529956.750000,16286282.000000,1689420.500000
BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray__L1__21,Raumspray,BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray,unsplit,2,heater_503,2,0,323743.281250,120329.023438,243403.843750,137375.906250,286513.718750,417192.906250,765607.500000,2692080.250000,17584116.000000,1783195.500000
BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray__L1__22,Raumspray,BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray,unsplit,2,heater_503,3,0,332575.500000,125922.281250,258912.765625,149532.703125,310209.031250,433898.312500,789971.062500,2791141.500000,18445258.000000,1837183.250000
BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray__L1__23,Raumspray,BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray,unsplit,2,heater_503,4,0,334859.375000,127236.578125,257934.515625,155104.515625,324050.625000,434450.562500,769490.875000,2727030.750000,18352282.000000,1797279.500000
BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray__L1__24,Raumspray,BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray,unsplit,2,heater_503,5,0,326843.281250,126295.015625,257739.750000,156958.921875,332899.875000,434727.218750,776492.875000,2737968.000000,18523460.000000,1799648.500000
BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray__L1__25,Raumspray,BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray,unsplit,2,heater_503,6,0,325907.062500,125459.445312,258129.562500,158710.484375,342589.500000,441760.125000,788147.000000,2765698.750000,18745996.000000,1842140.750000
BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray__L1__26,Raumspray,BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray,unsplit,2,heater_503,7,0,326843.281250,124543.906250,257934.515625,162179.281250,353225.250000,455313.468750,816424.187500,2861334.250000,19763570.000000,1884084.625000
BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray__L1__27,Raumspray,BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray,unsplit,2,heater_503,8,0,331928.687500,125551.742188,259306.156250,164207.828125,363378.281250,461469.125000,830326.375000,2941472.250000,20017104.000000,1940312.625000
BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray__L1__28,Raumspray,BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray,unsplit,2,heater_503,9,0,333224.875000,126669.968750,260294.859375,162488.093750,366106.531250,459914.656250,822324.812500,2900849.750000,19853378.000000,1902461.625000
BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray__L1__29,Raumspray,BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray,unsplit,2,heater_503,10,0,326218.531250,124543.906250,258324.921875,162179.281250,365714.281250,456531.437500,810607.562500,2900849.750000,19498958.000000,1898493.625000
BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray__L1__30,Raumspray,BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray,unsplit,2,heater_503,11,0,323436.500000,122137.406250,257739.750000,162642.953125,366893.593750,451698.281250,797818.437500,2846421.250000,19173786.000000,1858439.250000
