vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray__L1__10,Raumspray,BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray,unsplit,1,heater_322,1,0,8491319.000000,94797.257812,116231.554688,919829.312500,570632.500000,458678.625000,88950.664062,180535.968750,220167.703125,241851.671875
BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray__L1__11,Raumspray,BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray,unsplit,1,heater_322,2,0,16684318.000000,133298.625000,163578.281250,1444287.750000,787238.125000,596041.937500,116708.453125,243230.406250,273650.468750,291904.218750
BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray__L1__12,Raumspray,BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray,unsplit,1,heater_322,3,0,22397812.000000,152744.625000,192156.125000,1736697.000000,905193.375000,660645.187500,130545.640625,274310.218750,301975.812500,317126.031250
BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray__L1__13,Raumspray,BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray,unsplit,1,heater_322,4,0,26377944.000000,161107.609375,202892.812500,1862241.375000,948587.312500,683122.062500,135953.265625,293409.750000,322824.718750,334531.187500
BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray__L1__14,Raumspray,BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray,unsplit,1,heater_322,5,0,28699802.000000,167594.109375,211570.250000,1955598.000000,977799.000000,696361.812500,138941.656250,301708.906250,330003.218750,344317.406250
BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray__L1__15,Raumspray,BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray,unsplit,1,heater_322,6,0,30291658.000000,171985.218750,216536.265625,2017734.000000,1009613.000000,715333.562500,142420.031250,318308.968750,341903.187500,359929.687500
BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray__L1__16,Raumspray,BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray,unsplit,1,heater_322,7,0,31790444.000000,173736.000000,218336.890625,2069732.250000,1043566.875000,725983.687500,142301.281250,327470.406250,357292.406250,368477.875000
BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray__L1__17,Raumspray,BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray,unsplit,1,heater_322,8,0,33859984.000000,176247.843750,223045.093750,2109709.000000,1062240.625000,741760.250000,144591.921875,327156.562500,359550.562500,378138.843750
BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray__L1__18,Raumspray,BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray,unsplit,1,heater_322,9,0,34638476.000000,178272.984375,224807.906250,2112974.000000,1055670.125000,734576.750000,144225.359375,331284.375000,361837.468750,381520.125000
BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray__L1__19,Raumspray,BME688_2026-08-22_11-59-05_p6t91vjghspbpyh2_Raumspray,unsplit,1,heater_322,10,0,34831784.000000,179586.109375,225699.796875,2124481.250000,1063067.750000,733787.187500,143497.765625,331606.218750,362991.843750,377720.406250
