vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur__L1__18,Rasur,BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur,unsplit,2,heater_503,1,0,262698.812500,102666.937500,251103.484375,126482.210938,256192.140625,410174.250000,695652.187500,2347278.000000,15723608.000000,1525228125.000000
BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur__L1__19,Rasur,BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur,unsplit,2,heater_503,2,0,292906.187500,112182.296875,272340.437500,144347.328125,281550.718750,421312.500000,694944.000000,2357410.000000,16396297.000000,1514232875.000000
BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur__L1__20,Rasur,BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur,unsplit,2,heater_503,3,0,284840.062500,109871.242188,266389.187500,148233.937500,294422.093750,428720.968750,709386.937500,2417945.750000,16035234.000000,1501741.500000
BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur__L1__21,Rasur,BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur,unsplit,2,heater_503,4,0,279705.000000,109098.656250,267014.343750,151658.765625,307415.187500,434174.250000,710124.812500,2441728.750000,16658871.000000,1570853.250000
BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur__L1__22,Rasur,BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur,unsplit,2,heater_503,5,0,278563.656250,107721.437500,263510.031250,151255.546875,313629.406250,429530.187500,705720.187500,2433026.500000,16557858.000000,1524376625.000000
BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur__L1__23,Rasur,BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur,unsplit,2,heater_503,6,0,273650.468750,105393.164062,258324.921875,149401.812500,320701.531250,429800625.000000,702091.187500,2394621.500000,16582996.000000,1518443.000000
BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur__L1__24,Rasur,BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur,unsplit,2,heater_503,7,0,267642.437500,102543.562500,252777.093750,149663.843750,320701.531250,425514.218750,703538.312500,2363531.500000,16310602.000000,1469153.500000
BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur__L1__25,Rasur,BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur,unsplit,2,heater_503,8,0,263510.031250,100549.882812,242884.250000,144714.531250,315951875.000000,416938125.000000,666449.750000,2233978.750000,15380427.000000,1392723625.000000
BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur__L1__26,Rasur,BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur,unsplit,2,heater_503,9,0,252590.031250,97393.953125,242366.859375,142658125.000000,319800125.000000,417192.906250,662568.750000,2206896.500000,15230304.000000,1356740625.000000
BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur__L1__27,Rasur,BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur,unsplit,2,heater_503,10,1,238472.281250,90651.554688,207455.421875,132676.859375,241680.437500,237642.140625,269971.000000,780041875.000000,4981453.500000,1356740625.000000
