vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur__L1__28,Rasur,BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur,unsplit,3,heater_503,1,0,205829.140625,80935.820312,193353.468750,112403.953125,232939.031250,320400.500000,574474.062500,2137787.000000,14219136.000000,1407076625.000000
BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur__L1__29,Rasur,BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur,unsplit,3,heater_503,2,0,238805.968750,89793.054688,205210.421875,127521.796875,253716.546875,326218.531250,579841.437500,2144502.500000,14359334.000000,1374496625.000000
BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur__L1__30,Rasur,BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur,unsplit,3,heater_503,3,0,230267.593750,88397.789062,201218.312500,129260.289062,259898.484375,325907.062500,577878125.000000,2122829.750000,14209887.000000,1388474625.000000
BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur__L1__31,Rasur,BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur,unsplit,3,heater_503,4,0,223483.187500,85647375.000000,198065.765625,130845.898438,268273.500000,330963.156250,581322.750000,2180463.250000,14827149.000000,1418773875.000000
BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur__L1__32,Rasur,BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur,unsplit,3,heater_503,5,0,224217.203125,85475.796875,197836.171875,130147.429688,275639.312500,330003.218750,578367.687500,2152956.750000,15145829.000000,1399863.250000
BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur__L1__33,Rasur,BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur,unsplit,3,heater_503,6,0,220737.234375,83632.796875,193463.062500,129751.648438,278109.718750,331606.218750,578367.687500,2144502.500000,14397188.000000,1384251375.000000
BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur__L1__34,Rasur,BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur,unsplit,3,heater_503,7,0,217918.703125,82182.984375,186249.546875,128096.070312,276981.343750,322824.718750,570155875.000000,2088730.250000,14136324.000000,1344714375.000000
BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur__L1__35,Rasur,BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur,unsplit,3,heater_503,8,0,212757.109375,80326.328125,179208.953125,125736.742188,275416.906250,316244.593750,553513.500000,1971126125.000000,13196939.000000,1263807.500000
BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur__L1__36,Rasur,BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur,unsplit,3,heater_503,9,0,202052.093750,77552.257812,176978.921875,123731.273438,278109.718750,318308.968750,545987.750000,1961216125.000000,13212903.000000,1248780.500000
BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur__L1__37,Rasur,BME688_2026-06-08_08-43-51_bmjwvwb4jh52qf5v_HP_Exp_3_Rasur,unsplit,3,heater_503,10,1,198642.093750,75427.226562,147465.437500,113450.031250,212757.109375,172158.703125,216536.265625,647486.562500,3945100.000000,1248780.500000
