vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L2__19,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,heater_413,0,0,0,18980120.500000,34630.416015,409032.796875,34081.984375,112760.925781,136989.992188,148694.085938,45887.009765,85213311.578125,108230781.492188
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L2__20,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,heater_413,1,1,0,84645266.000000,61707460.320312,2160400.500000,112256.066407,227153214.546875,308489.812500,258658.937500,114761.742188,224519.804688,251517.492188
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L2__21,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,heater_413,2,2,0,100107464.000000,144453.156250,2528413.875000,125184.742188,544346.625000,326794.671875,264906.031250,123394.386719,248583.914062,132402938.406250
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L2__22,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,heater_413,3,3,0,102400000.000000,152790.054688,2704286.625000,128751.921875,266690098.468750,336748.625000,270564.046875,127883.453125,260034.164062,281148.796875
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L2__23,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,heater_413,4,4,0,102400000.000000,76452942.421875,2712565.750000,66921996.074219,576093.250000,328895.625000,259625.437500,126673.382812,265132.929688,283385.406250
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L2__24,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,heater_413,5,5,0,102400000.000000,158522.921875,2719977.250000,131338.191406,303861182.531250,327966.687500,257629.757812,127153.718750,267136.859375,283916.203125
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L2__25,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,heater_413,6,6,0,102400000.000000,157574.734375,2696774.750000,130686.085938,272425021.406250,165797857.921875,250504.765625,63164241.636719,270349.703125,289961.734375
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L2__26,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,heater_413,7,7,0,102400000.000000,158725.890625,2805347.000000,131463.269531,576311.406250,319154.500000,247224.875000,125414.722656,270460.015625,147608694.359375
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L2__27,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,heater_413,8,8,0,102400000.000000,159389.843750,2777227.375000,129063.964844,299598730.375000,312884.453125,243787.414062,125368.980468,270093.062500,289117.843750
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L2__28,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,heater_413,9,9,0,102400000.000000,155900.898438,2684943.250000,128768.046875,558590.000000,305551.234375,237745.914062,124544.503906,269136.312500,284021.609375
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L2__29,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,heater_413,10,10,0,102400000.000000,76453095.078125,2671585.375000,128253.140625,263396970.250000,302682.031250,235075.773438,123604.007812,136740218.906250,287178.453125
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L2__30,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,heater_413,11,11,0,102400000.000000,157291.843750,2685323.750000,63119261.214844,291916504.296875,303663.796875,236527.554688,123911.527343,271407.312500,288735.156250
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L2__31,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,heater_413,12,12,0,102400000.000000,157498.187500,2742827.750000,63119710.917969,557921000.000000,305276.984375,238695.476562,123641.890625,271512.656250,266084.734375
