vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__57,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,1,1,0,166900.093750,69203.527343,172311.703125,93905.371093,197780.078125,288614.351562,474582.937500,1569713000.000000,9311565.500000,508255489.718750
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__58,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,2,2,0,193284.093750,79253.355469,192042.578125,112931.160156,230578.820312,308308.375000,500214.406250,794059712.250000,10370708.500000,997084.843750
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__59,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,3,3,0,195957.929688,81737.816406,198046.210938,122787.269532,251663.375000,317730.328125,504605.687500,1688852.250000,10284596.500000,458614341.125000
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__60,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,4,4,0,199501.500000,82478.960937,201163.218750,128266.945312,264020.226562,317708.968750,504170.984375,793616410.375000,10270488.500000,555319109.125000
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__61,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,5,5,0,196733.179688,82534.812500,199859.296875,129806.964843,276447.156250,320345.234375,510004.875000,799196780.750000,10605943.500000,562174785.906250
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__62,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,6,6,0,199391.429688,82706.152343,200231.156250,133603.906250,283617.539062,326951.265625,258389263.234375,1755658875.000000,10772339.000000,572538083.656250
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__63,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,7,7,0,198771.054688,82603.753907,199820.664062,134007.261719,292048.531250,328148.062500,520835.671875,828742217.125000,10949202.000000,580321400.000000
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__64,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,8,8,0,199271.281250,82810.699218,199735.476562,133524.777343,295338.015625,329381.312500,523816.015625,1774117.750000,11049466.000000,582297139.781250
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__65,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,9,9,0,198793.421875,83205.148437,199514.132812,134436.472657,136768830.453125,331848.750000,263364903.781250,1800602.875000,11123909.000000,1085112.375000
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__66,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,10,10,0,198202.414062,82778.207032,198078.132812,73730262.593750,300952.437500,330518.953125,522593.296875,846188411.375000,11550081.500000,602847146.000000
