vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__0,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_322,0,0,0,725992034.000000,22932.382812,38269.044922,199569.625000,191379.757812,98105373.859375,32725.100586,112366.496093,147005.187500,171015.187500
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__1,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_322,1,1,0,8869015.000000,93914.257812,120217.925782,926141.437500,279282572.531250,206557391.203125,89209.597657,182114375.000000,211798.140625,117384713.757812
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__2,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_322,2,2,0,13492281.500000,115837.316406,147091.796875,1209414125.000000,314555348.906250,276543066.078125,107792.226562,226866.773438,253271.359375,267747.781250
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__3,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_322,3,3,0,18145734.000000,131554.402344,166128.414062,716032777.250000,342308250.781250,560975.171875,118342.183594,253720.054688,279250.328125,145479050.296875
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__4,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_322,4,4,0,20911604.000000,66721977.843750,174863.125000,1532078375.000000,349323301.468750,325229339.546875,124745.742188,269979.281250,295087.515625,307764.593750
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__5,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_322,5,5,0,22940995.000000,145389.992188,185253.703125,792166023.000000,452659418.718750,599702.640625,127553.125000,284277.859375,309703.546875,320793.281250
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__6,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_322,6,6,0,24902421.000000,149956.710938,190242.710938,819735298.250000,844417.750000,350949059.250000,129638.367188,295118.390625,158139987.484375,333392.953125
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__7,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_322,7,7,0,26179675.000000,150714.625000,191449.109375,1697320.000000,854173.625000,614603.375000,62660820.632812,148386818.953125,162193071.343750,338880.609375
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__8,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_322,8,8,0,27551083.000000,154131.945312,195342.445312,1735654.875000,491036470.906250,359817995.250000,132674.937500,306178.828125,335060.937500,345990.625000
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__9,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_322,9,9,0,28956040.000000,156133.515625,197017.304688,1761882.875000,880898.906250,271193919.031250,133780.773438,310516.968750,338279.015625,349747.406250
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__10,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_322,10,10,0,29629900.000000,155502.531250,198461.937500,1784513.000000,885913.125000,270552768.031250,133932.046875,160052262.265625,340820.453125,353075.937500
BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray__L2__11,Raumspray,BME688_2026-07-19_14-56-07_312joss43wbvgnyj_HP_Exp_3_Bad_Raumspray,unsplit,heater_322,11,11,0,30585768.000000,157732.085938,93638651.281250,942889118.375000,897986.843750,642611.375000,134158.269531,315936.359375,346147.328125,360709.187500
