vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L2__13,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,heater_412,1,1,0,4780253.000000,78266.753907,493758.187500,70156.253907,230132.914062,245604.289062,247906.320312,41733937.890625,179681.093750,228420.101562
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L2__14,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,heater_412,2,2,0,9763910.000000,113874.261718,685487.125000,97346.167968,162192087.750000,158418601.343750,298732.390625,110288.882812,241544.382812,275538.156250
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L2__15,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,heater_412,3,3,0,13313368.500000,129707.652344,782382.468750,107516.531250,379400.250000,330177.328125,318448.562500,121909.925781,271752.250000,305226.062500
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L2__16,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,heater_412,4,4,0,15743970.500000,138970.734375,838188375.000000,58609514.953125,400666.859375,163439048.500000,318081.406250,125661.718750,289166.375000,163422705.671875
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L2__17,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,heater_412,5,5,0,16688228.000000,142492.367188,434848309.625000,114323.000000,203094864.593750,336175.453125,319852.687500,128484.042969,156245667.796875,334820.640625
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L2__18,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,heater_412,6,6,0,17881896.000000,143773.757812,841369.875000,114856.617187,406300.968750,334466.875000,315672.250000,129181.062500,309181.156250,341921.281250
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L2__19,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,heater_412,7,7,0,18691098.000000,146451.976562,404549986.375000,114954.035156,202134854.078125,334717.062500,165792114.296875,130049.996093,316822.765625,348782.250000
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L2__20,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,heater_412,8,8,0,19383867.000000,146815.960938,869262.375000,115228.625000,403986.343750,336556.000000,317424.781250,68419767.968750,322204.812500,354159.281250
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L2__21,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,heater_412,9,9,0,19819340.000000,148675.492188,865632.000000,115424.449218,405185.250000,332185.468750,147629172.703125,129412.261718,167587809.796875,355830.593750
BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur__L2__22,Rasur,BME688_2026-06-25_05-46-09_8g93jctwzpndtn46_HP_Exp_3_Bad_Rasur,unsplit,heater_412,10,10,0,19962125.000000,71404489.726562,836061.250000,112862.261719,391933.546875,165795068.953125,301520.468750,127861.660156,316091.500000,339806.671875
