vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__19,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_412,0,0,4,34347455,212116.679688,612392.65625,67158.863282,219602.570312,264139.101562,287046.953125,91053.210937,337916.78125,408606.109375
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__20,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_412,1,1,0,34347455,212116.679688,1424199.4375,137883.71875,445860.46875,160306.015625,148930.140625,99553.871094,234937.578125,273989.25
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__21,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_412,2,2,0,12199165,100949.777344,246258.132812,69569.546875,180594.375,102171.679688,100682.496093,72096.757813,157616.359375,179871.882812
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__22,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_412,3,3,0,7339815.25,115855.125,434155.5,95044.167969,287271.40625,182060.25,165229.390625,100194.699219,194109.140625,204288.65625
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__23,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_412,4,4,0,9231082,128229.644531,531795.921875,102911.4375,323137.5625,209659.125,188043.710938,108278.550782,225379.765625,229931.429688
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__24,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_412,5,5,0,10990466,132276.082032,544884.453125,103953.234375,327538.25,215038.648438,192955.625,108830.660156,224292.710938,229558.703125
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__25,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_412,6,6,0,11068630.5,130640.257812,545564.640625,102656.550781,326268.90625,213332.054688,191498.3125,107713.84375,224953.914062,233712.4375
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__26,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_412,7,7,0,11440727,129963.542968,544215.34375,101781.777344,316260.953125,209292.476562,185169.734375,105321.261719,220094.398438,230334.25
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__27,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_412,8,8,0,11046649.5,129264.679688,546045.125,100350.957031,314118.171875,205109.445312,182443.789062,103518.960938,213862.375,219776.179688
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__28,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_412,9,9,0,10054831,123611.789062,508740.84375,95969.195312,302181.9375,199683.75,183794.992188,103584.234375,221216.875,228175.828125
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__29,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_412,10,10,0,10769367.5,126475.15625,526484.40625,98602.328125,307899.234375,206328.132812,186244.289062,104094.519531,221063.601562,232777.9375
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__30,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_412,11,11,0,11216182.5,127443.96875,539370.78125,98222.089843,310051.078125,205179.320312,183426.78125,102833.367188,218650.65625,221757.609375
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__31,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_412,12,12,0,10197963,121624.179688,495675.15625,93985.589843,292789.5625,191441.609375,171559.398438,97842.421875,209750.65625,214283.8125
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__32,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_412,13,13,0,9576806.5,117948.121093,462752.640625,89969.691406,275600.625,175380.671875,160875.117188,93760.410156,195015.289062,202289.453125
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__33,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_412,14,14,0,8675144.5,114856.3125,457321.25,90232.09375,277194.640625,183122.476562,165374.40625,95106.003906,205199.679688,210264.367188
