vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__0,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_322,1,1,0,23492279,161871.78125,198240.90625,1807537.875,928272.28125,653920.875,132480.546875,289615.640625,318494.140625,234004.640625
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__1,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_322,2,2,0,11465104.25,103062.574218,112593.707031,758358.4375,287560.78125,230450.960938,83768.054687,119010.449218,77590.535157,61099.382812
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__2,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_322,3,3,0,1473302,48563.119141,57855.863282,292670.882812,106608.503906,91955.351563,50617.855469,81035.996094,85959.101562,93330.554688
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__3,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_322,4,4,0,2982067.5,74827.753906,95000.210938,590588.1875,213387.796875,163457.773438,69571.585938,121163.917968,121122.269531,121479.664062
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__4,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_322,5,5,0,4465126,83675.9375,104205.945313,676046.75,255009.59375,194994.460938,76759.816407,146987.367188,147805.3125,146958.609375
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__5,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_322,6,6,0,5973649,93528.664062,114861.449219,776629.21875,290108.382812,209491.0625,78213.105468,144703.359375,147547.179688,147166.648438
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__6,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_322,7,7,0,6157084,93091.179687,114471.058593,778558.03125,289951.09375,207801.03125,77498.53125,145730.210938,147249.53125,147046.039062
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__7,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_322,8,8,0,6175206,92306.351562,114413.980469,780191.59375,288613.921875,206933.507812,77251.019532,146004.601562,147893.78125,148378.84375
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__8,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_322,9,9,0,6297512.25,92723.761718,114497.976562,779839.40625,290814.195312,205508.523438,75586.117187,145933.648438,148272.820312,147596.539062
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__9,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_322,10,10,0,6139506.75,90364.207031,111443.214843,747982.375,277603.703125,201490.398438,75037.039062,146672.273438,148094.90625,148160.257812
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__10,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_322,11,11,0,6275286.75,90267.15625,111791.242188,753957.25,276831.789062,195265.148438,72767.496093,136954.644531,138216.347656,138216.347656
