vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__65,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_503,11,11,0,68439.367187,36889.161132,79552.886719,78257.203125,132079.566407,78580.566406,92359.019531,229379.164062,1218327.59375,187988.289062
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__66,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_503,12,12,0,65985.478515,35913.157227,74086.929687,74049.992188,122224.988282,73442.949218,86627.679688,211732.914062,1130480.9375,180320.023438
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__67,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_503,13,13,0,65439.958985,35558.823242,76527.197265,75403.753907,127371.816406,75856.402343,89922.960938,221345.890625,1186968.4375,187330.960938
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__68,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_503,14,14,0,67072.410157,35945.293945,77256.980468,75642.207031,128310.972656,76196.609375,90428.648438,223286.890625,1199235.25,188642.835938
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__69,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_503,15,15,0,67424.292968,36139.542968,79197.199218,76677.027344,130960.292969,77565.824219,92391.488282,228644.9375,1222482.75,190958.21875
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__70,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_503,16,16,0,66800.175782,35813.3125,75944.269532,74580.683594,125946.019531,73459.210938,86675.289062,211506.148438,1132420.46875,180012.101562
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__71,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_503,17,17,0,63806.519532,34489.333985,72455.902344,71760.726562,118665.5625,69057.773438,80279.378906,194496.195312,1053648.9375,166571.625
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__72,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_503,18,18,0,61422.513672,33479.361328,70196.107422,69560.88086,112995.734375,64365.957032,74419.617188,176848.710938,957064.25,154446.085938
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__73,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_503,19,19,0,58099.125,32118.442383,69157.392578,69163.697265,118472.320313,68384.414062,78982.070312,190458.679688,1020482.21875,162082.039062
BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min__L2__74,Deospray,BME688_2026-06-08_12-09-49_gtxhsq429d6t7qkt_HP_Exp_3_Deo_sprühen__10.0min,unsplit,heater_503,20,20,0,59020.601562,32463.026367,68185.048828,68336.515625,113537.683594,66877.326172,79093.628907,190544.546875,1028417.59375,162496.84375
