vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__55,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,1,1,0,294722.281250,113408.519531,242241.664062,140302.164062,298729.140625,406200.765625,389953951.343750,3162553.125000,23676668.000000,2200468.875000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__56,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,2,2,0,324369.109375,119968.718750,247113.695312,152245.804688,317543.875000,221779333.765625,737876.250000,2881025.750000,20538558.000000,880033833.625000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__57,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,3,3,0,304675.109375,115400.289062,237616.398438,152942.593750,323525.296875,383377.218750,675111.531250,2550224.750000,17671492.000000,1679166.375000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__58,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,4,4,0,271385.031250,105793.312500,225663.703125,150553.937500,323705.953125,373986.156250,653147.312500,2416924.750000,16519370.500000,1579034375.000000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__59,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,5,5,0,263930.304688,103497.703125,221891.867188,147331.875000,324535.343750,371547.781250,321626014.031250,2362593.625000,16305181.500000,1559904625.000000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__60,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,6,6,0,256675.546875,100535.308594,218475.562500,146394.132812,331441.437500,375253.359375,656846.500000,2417808.625000,16670288.500000,697232375.750000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__61,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,7,7,0,256978.179688,99973.945312,212458.101562,143814.593750,328150.531250,366439.968750,315974473.843750,2335071.125000,16014195.000000,1526605375.000000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__62,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,8,8,0,250003.351562,96553.507813,117359605.554688,141434.449219,149577697.078125,361425.078125,615425.125000,2270019.375000,15317804.000000,806965637.250000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__63,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,9,9,0,240573.273438,93663.847656,88421291.164062,139583.417968,325041.515625,356373.656250,302274354.781250,1039986752.500000,15096675.000000,1458085625.000000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__64,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_503,10,10,0,232626.828125,91470.406250,197981.078125,73731884.585938,321044.078125,351336.109375,588848125.000000,2163645.625000,14601324.000000,1402111375.000000
