vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__36,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_413,1,1,0,100438168.000000,151283.992188,2733073.625000,131754.988281,586741.562500,183814456.875000,285873.125000,130883.132812,255545.640625,278073.984375
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__37,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_413,2,2,0,102400000.000000,159318.906250,2680029.000000,134604.054688,603215.000000,349630.781250,280561.109375,133047.757812,132402278.125000,288372.140625
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__38,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_413,3,3,0,102400000.000000,160073.773438,2659332.000000,133685.437500,311905918.218750,163438871.828125,267061.562500,65891317.644531,267577.046875,286184.843750
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__39,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_413,4,4,0,102400000.000000,155461.179688,1016253251.500000,128291.320313,299596172.031250,316753.734375,252870.843750,63164525.789062,272958.062500,289579.375000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__40,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_413,5,5,0,102400000.000000,154488.375000,1040202800.750000,127842.992188,269627891.250000,316274.531250,248953.960938,126065.667968,270541.609375,288372.140625
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__41,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_413,6,6,0,102400000.000000,151458.359375,1005773379.875000,124917.132812,546455.140625,149561115.546875,245788.468750,124233875.000000,273233.562500,290313.734375
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__42,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_413,7,7,0,102400000.000000,151489.960938,2329570.125000,123156.753907,534563.656250,305550.562500,122169632.796875,123195.636719,271169.406250,290552.875000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__43,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_413,8,8,0,102400000.000000,73366429.984375,2368873.750000,122783.082031,278137975.515625,149558052.968750,240793.257812,121615.261718,269136.312500,288214.546875
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__44,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_413,9,9,0,102400000.000000,148113.523438,2264058.250000,120257.394531,271077082.218750,296317.609375,118278460.968750,119699.394532,267860.562500,284251.046875
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L2__45,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,heater_413,10,10,0,102400000.000000,144989.773438,942629154.125000,118641.109375,507037.828125,147988425.484375,227333.429688,118004.109375,264262.015625,283317.468750
