vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__145,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,7,heater_413,0,2,98476336.000000,146327.515625,596041.937500,46209.386719,159006.218750,177901.328125,186656.937500,60981.417969,206326.812500,245681375.000000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__146,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,7,heater_413,1,0,98476336.000000,146327.515625,2271139.500000,128096.070312,553065.062500,340538.750000,278336.500000,128675.546875,250000.000000,273431.250000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__147,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,7,heater_413,2,0,102400000.000000,155528.546875,2250549.500000,132163.140625,571588.062500,341219.593750,276756.750000,131958.765625,264531125.000000,284840.062500
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__148,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,7,heater_413,3,0,102400000.000000,156097.562500,2228509.250000,130545.640625,561711.437500,326530625.000000,263510.031250,129260.289062,264326.281250,283185.843750
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__149,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,7,heater_413,4,0,102400000.000000,152064.156250,2029732375.000000,125736.742188,536969.062500,306037.062500,248001.937500,126201625.000000,268484.531250,286754.406250
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__150,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,7,heater_413,5,0,102400000.000000,150854.453125,2077605875.000000,125736.742188,538663875.000000,308805.781250,245504.671875,125367.289062,267432.750000,284840.062500
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__151,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,7,heater_413,6,0,102400000.000000,148233.937500,2008827875.000000,122312.468750,519401.468750,298803625.000000,240658.046875,123284375.000000,270827.812500,287721.281250
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__152,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,7,heater_413,7,0,102400000.000000,147592.968750,1998536.250000,120669.335938,512000.000000,295441.437500,239140.593750,123017.781250,268907.562500,288450.718750
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__153,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,7,heater_413,8,0,102400000.000000,146578875.000000,2040348.750000,120840.218750,509326.031250,298803625.000000,237311.703125,121701.921875,267014.343750,286754.406250
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__154,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,7,heater_413,9,0,102400000.000000,144837.343750,1943074.000000,117674.101562,498539.437500,287964.000000,231046.937500,119069.765625,266389.187500,283185.843750
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__155,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,7,heater_413,10,0,102400000.000000,141358.359375,1882785625.000000,116868.296875,485423.093750,279475.968750,223776.218750,117269.812500,261091.281250,281318.687500
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__156,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,7,heater_413,11,0,102400000.000000,140543.515625,1834714.500000,114285.710938,477611.937500,279475.968750,225401.718750,117028.570312,267852.468750,288207.156250
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__157,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,7,heater_413,12,0,102400000.000000,142897.015625,1915809125.000000,116310.765625,484046.312500,279705.000000,225252.968750,116390.085938,265974.031250,284602.562500
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__158,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,7,heater_413,13,0,102400000.000000,141828.250000,1863512.250000,114362.296875,475947.000000,276085.187500,222029.484375,114285.710938,260096.515625,279705.000000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__159,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,7,heater_413,14,0,102400000.000000,138266.265625,1821253875.000000,112182.296875,464293.812500,264326.281250,209879.078125,112478.031250,251844.562500,267852.468750
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__160,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,7,heater_413,15,0,102400000.000000,132676.859375,1649617375.000000,107180.242188,441189.156250,255425.296875,208979.593750,110726.640625,259503.296875,276981.343750
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__161,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,7,heater_413,16,0,102400000.000000,136278.953125,1722455875.000000,108543.562500,450505.937500,260096.515625,207834375.000000,110440.031250,253152.046875,273650.468750
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__162,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,7,heater_413,17,0,102400000.000000,136170.218750,1773928125.000000,109589.039062,454404.250000,269757625.000000,218616.562500,112256.085938,262496.781250,286033.531250
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__163,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,7,heater_413,18,0,102400000.000000,138828.640625,1891916875.000000,111376.984375,468114.281250,279247.343750,225252.968750,114438.984375,266805625.000000,290909.093750
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__164,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,7,heater_413,19,0,102400000.000000,140082.078125,1932075.500000,112108.601562,471998.156250,281087.031250,226298.343750,113074.203125,265766.937500,289183.843750
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__165,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,7,heater_413,20,0,102400000.000000,139737.984375,1907778.250000,111888.109375,468757.156250,282249.187500,225550.656250,113904.335938,268062.812500,288207.156250
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__166,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,7,heater_413,21,0,102400000.000000,140197.156250,1884084625.000000,110297.289062,458987.000000,266181.437500,213957375.000000,110726.640625,254663.015625,270827.812500
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__167,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,7,heater_413,22,0,102400000.000000,132368.156250,1656622875.000000,105328125.000000,428990375.000000,250183.234375,200273.812500,106844.742188,249269.718750,271690.093750
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__168,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,7,heater_413,23,0,102400000.000000,132780.078125,1691513.500000,106180.007812,434727.218750,254473.156250,203740.546875,107517.851562,247642.078125,265147.593750
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__169,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,7,heater_413,24,0,102400000.000000,131551.906250,1674913125.000000,105785125.000000,433898.312500,261691.796875,210656.250000,109028.960938,258129.562500,280394.312500
