vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__86,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,4,heater_412,0,2,22351978.000000,160050.015625,346062.843750,37481.699219,111595.468750,185641.765625,231674.203125,63288.011719,218057.921875,301708.906250
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__87,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,4,heater_412,1,0,22351978.000000,160050.015625,1272049.750000,134453.781250,477611.937500,427378.968750,417703.437500,154823.109375,327470.406250,377094.468750
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__88,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,4,heater_412,2,0,32572564.000000,184238.937500,1429169625.000000,148105.296875,527020.062500,442906.562500,420275.000000,164842.234375,359172.218750,401489.906250
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__89,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,4,heater_412,3,0,32621204.000000,184837.546875,1340752875.000000,146704875.000000,516259125.000000,430613.968750,412404.343750,165001.609375,377720.406250,414155.718750
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__90,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,4,heater_412,4,0,34693488.000000,184837.546875,1330302.000000,144960.359375,511616.281250,424192.218750,399609.750000,161565.156250,389131.687500,421572.656250
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__91,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,4,heater_412,5,0,35482404.000000,183446.796875,1334202.000000,143739.468750,501469.156250,417448.031250,390243.906250,160652.656250,392036.750000,423928.781250
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__92,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,4,heater_412,6,0,35831600.000000,181689.140625,1303628.250000,140312.421875,491009.343750,401018.218750,377511.531250,155954.921875,391138.281250,420275.000000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__93,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,4,heater_412,7,0,34999200.000000,177531.203125,1245363375.000000,135737.015625,476611.593750,393392.250000,362221.437500,152064.156250,392939375.000000,427914.750000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__94,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,4,heater_412,8,0,35338904.000000,176978.921875,1244228375.000000,134347.937500,473307.156250,390914.281250,362991.843750,151793.656250,390914.281250,421572.656250
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__95,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,4,heater_412,9,0,33703264.000000,173559.328125,1187935.000000,132060875.000000,456226.343750,378768.250000,354693.468750,148491875.000000,381307.031250,409436.218750
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__96,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,4,heater_412,10,0,30717600.000000,163735.203125,1070569.750000,124725.945312,433072.531250,356173.906250,339522.531250,143497.765625,381094.156250,409927.937500
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__97,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,4,heater_412,11,0,31883240.000000,166612.437500,1094601875.000000,125829.445312,441189.156250,358794.687500,340878.843750,144225.359375,386488.031250,419758.156250
