vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__42,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,2,heater_503,1,0,304128.312500,121097.445312,272123.312500,151928.781250,320701.531250,445507.937500,779151625.000000,2967041.000000,21838054.000000,2000000.000000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__43,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,2,heater_503,2,0,326218.531250,127236.578125,276308.687500,164524.421875,342933.687500,443194125.000000,747445.250000,2678875.000000,19412322.000000,1757939875.000000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__44,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,2,heater_503,3,0,305762.906250,121701.921875,265353.718750,165803.109375,350325.000000,416429.437500,683122.062500,2403050.750000,16286282.000000,1526080.500000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__45,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,2,heater_503,4,0,273650.468750,111449.718750,251288.343750,162953.531250,346766.000000,406752.718750,660645.187500,2256127.750000,15093505.000000,1415831375.000000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__46,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,2,heater_503,5,0,265766.937500,109098.656250,246746.984375,158710.484375,352860.093750,404583.156250,642610625.000000,2206896.500000,14897931.000000,1407076625.000000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__47,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,2,heater_503,6,0,257351.093750,106378.554688,243925.671875,158122.296875,357666.781250,408945.687500,653686.562500,2235807.750000,15156337.000000,1392723625.000000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__48,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,2,heater_503,7,0,255043.593750,104939.539062,239476.140625,155670.421875,354325.250000,398676.281250,631319375.000000,2183951.000000,14667860.000000,1377269625.000000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__49,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,2,heater_503,8,0,250918.890625,102359.054688,234539625.000000,153018.531250,351769.156250,393165.687500,620418.062500,2111340.250000,14027397.000000,1332899.500000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__50,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,2,heater_503,9,0,240488.500000,98746.382812,229957.328125,150588.234375,349965.812500,384962.406250,597084.562500,2077605875.000000,13797053.000000,1307373125.000000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__51,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,2,heater_503,10,0,231517.062500,96512.726562,223629.609375,147338125.000000,345362.562500,380457.000000,587324375.000000,2017734.000000,13261028.000000,1259145375.000000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__52,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,2,heater_503,11,0,227505.000000,94692.062500,222608.703125,146957.515625,350325.000000,383233.531250,604486.437500,2065036.500000,13616455.000000,1298668375.000000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__53,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,2,heater_503,12,0,230423.046875,94744.632812,224070.015625,147084.171875,351407.000000,382589.187500,596562.750000,2035785.250000,13333876.000000,1266151.500000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__54,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,2,heater_503,13,0,226598.812500,91624.914062,215442875.000000,144225.359375,341219.593750,356918.781250,555314.562500,1864784875.000000,12147544.000000,1170620125.000000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__55,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,2,heater_503,14,0,212757.109375,87491.453125,208979.593750,140775.359375,337842.281250,363378.281250,570632.500000,1914466.000000,12603077.000000,1204705875.000000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__56,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,2,heater_503,15,0,215578.953125,86868.000000,207961.000000,140082.078125,337508.250000,358041.968750,565902.187500,1891916875.000000,11932993.000000,1172631.000000
BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray__L1__57,Raumspray,BME688_2026-07-19_15-47-04_j3dbznv72xblkbrj_HP_Exp_3_Bad_Raumspray,unsplit,2,heater_503,16,0,211701.468750,86515.710938,210656.250000,139852.500000,343624.156250,378768.250000,600762.687500,2034268625.000000,13309504.000000,1268504125.000000
