vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L1__12,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,1,heater_322,0,0,4305913.500000,39937.597656,68577.554688,426844.531250,338512.406250,316537875.000000,52761.746094,177162625.000000,228113.171875,257351.093750
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L1__13,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,1,heater_322,1,0,22080862.000000,139509.531250,172506.734375,1559193.000000,868901125.000000,661285125.000000,125829.445312,260493.515625,294168.343750,311340.843750
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L1__14,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,1,heater_322,2,0,29816196.000000,160050.015625,202772.281250,1875028625.000000,991287.500000,727531.062500,138603.140625,298542.281250,324976.187500,339185.156250
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L1__15,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,1,heater_322,3,0,33729284.000000,168255.015625,212492.218750,2002934.000000,1028628.812500,755023.062500,144714.531250,315951875.000000,340538.750000,355432.156250
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L1__16,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,1,heater_322,4,0,37173000.000000,173913.046875,217918.703125,2058808.750000,1047570.312500,736955.750000,144960.359375,320100.031250,349607375.000000,364542.531250
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L1__17,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,1,heater_322,5,0,39137652.000000,174090.453125,221023.093750,2093534375.000000,1035651.062500,729085.062500,144837.343750,324976.187500,353225.250000,369275.156250
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L1__18,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,1,heater_322,6,0,38997916.000000,173736.000000,220880.062500,2076026375.000000,1027081.250000,728307.250000,144591.921875,328099.968750,355062.406250,365322875.000000
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L1__19,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,1,heater_322,7,0,39243112.000000,175522.796875,221741.015625,2077605875.000000,1033299.687500,730645.750000,145330.687500,329048.843750,352860.093750,375641.968750
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L1__20,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,1,heater_322,8,0,39455748.000000,174090.453125,218336.890625,2057257625.000000,1015621125.000000,704991375.000000,143016.765625,331928.687500,354693.468750,366106.531250
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L1__21,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,1,heater_322,9,0,39384616.000000,171985.218750,217363.609375,2034268625.000000,1011857.687500,699931625.000000,142777.468750,330322.593750,358417.906250,369275.156250
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L1__22,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,1,heater_322,10,0,39997560.000000,173913.046875,219037.437500,2054162.500000,1017134.312500,711605.312500,141710.484375,328731.937500,358417.906250,376263.093750
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L1__23,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,1,heater_322,11,2,40144564.000000,171985.218750,215851.609375,2019226.000000,1006635.562500,703538.312500,140659.343750,324976.187500,358417.906250,376263.093750
