vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L1__0,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,0,heater_322,0,0,5074016.500000,44016.507812,66235.445312,403387.812500,341561.031250,325596.187500,53962.902344,174090.453125,226598.812500,260294.859375
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L1__1,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,0,heater_322,1,0,23506456.000000,144225.359375,170439.421875,1465998625.000000,926696.812500,738550.312500,128675.546875,263510.031250,296725.593750,317420.968750
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L1__2,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,0,heater_322,2,0,31583614.000000,167594.109375,206202.171875,1820040.000000,1106130125.000000,841586.187500,145702.906250,300117.218750,330963.156250,349249.656250
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L1__3,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,0,heater_322,3,0,36766340.000000,179397.343750,219601.109375,1976834.000000,1164629.000000,898639.750000,152471.703125,323130.312500,353957.843750,377929.500000
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L1__4,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,0,heater_322,4,0,44341000.000000,196809.531250,231989125.000000,2137787.000000,1234106625.000000,921070375.000000,157248.156250,334203.656250,367288375.000000,390914.281250
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L1__5,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,0,heater_322,5,0,43719812.000000,197150.562500,232780.171875,2149567.000000,1226347.250000,918591625.000000,158122.296875,340199.343750,381947.031250,393846.156250
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L1__6,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,0,heater_322,6,0,44612660.000000,198757.765625,234378.578125,2144502.500000,1240836125.000000,934306.562500,159303.046875,345013.468750,386269.343750,398909.218750
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L1__7,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,0,heater_322,7,0,46022472.000000,200156375.000000,239140.593750,2189203.750000,1255671375.000000,935587.000000,159601.000000,348536.406250,387585.156250,399375.968750
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L1__8,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,0,heater_322,8,0,47267220.000000,201693.906250,237807.703125,2178723.500000,1248780.500000,916741.250000,158122.296875,347472.000000,389798.250000,401726.156250
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L1__9,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,0,heater_322,9,0,47472656.000000,199571.234375,237807.703125,2170066.250000,1236341625.000000,904593625.000000,156814.703125,347826.093750,392262.031250,401726.156250
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L1__10,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,0,heater_322,10,0,49358688.000000,200744.953125,238639.015625,2168343.000000,1234106625.000000,915511875.000000,157393.171875,349249.656250,393846.156250,405785625.000000
BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen___L1__11,Zähneputzen,BME688_2026-07-19_23-10-29_u1i9bhwgsl09ll64_HP_Exp_3_Bad_Zähne_putzen_,unsplit,0,heater_322,11,1,51786644.000000,203134.296875,241338.671875,2205114.500000,1263807.500000,936228.562500,157975.937500,349965.812500,384096.031250,405785625.000000
