vector_id,label,session,category,heater_profile_id,cycle_id_a,cycle_id_b,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L2__13,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,heater_412,0,0,0,90941.148438,5684.846191,35819.615235,5684.846191,11852.364746,33837.083984,45096.794922,9479.715821,71076.511718,131534.035156
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L2__14,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,heater_412,1,1,0,5192468.000000,71029.792968,505992.000000,64183.695313,206327.125000,222485.203125,226588.875000,76471.261719,175344.132812,222683.226562
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L2__15,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,heater_412,2,2,0,12032591.500000,112048.968750,820771.218750,95809.570312,319077.968750,298145.750000,285138.578125,107115.414062,118279248.265625,136739382.093750
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L2__16,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,heater_412,3,3,0,14562924.000000,129626.441407,849571.968750,106666.593750,362609.906250,318890.609375,302545.015625,119950.628906,268517.093750,299514.375000
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L2__17,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,heater_412,4,4,0,16513572.500000,137403.382812,390024246.906250,112298.792969,388247.578125,321598.359375,307239.765625,124634.375000,285042.437500,317235.578125
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L2__18,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,heater_412,5,5,0,18095864.000000,142981.312500,866316.562500,114263.394532,406415.765625,328902.812500,310946.250000,60788078.203125,298527.281250,328022.046875
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L2__19,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,heater_412,6,6,0,20257080.000000,146949.539062,920363.781250,117151.964843,412408.109375,334565.703125,148013211.921875,68419633.316406,308445.250000,336961.281250
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L2__20,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,heater_412,7,7,0,20165100.000000,148422.148438,899673.093750,117322.101562,411415.578125,330394.640625,311840.500000,131035.425782,315397.328125,344554.421875
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L2__21,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,heater_412,8,8,0,21924696.000000,148470.007812,890934.000000,116305.402343,410096375.000000,326543.343750,158413774.843750,129688.480468,314036.859375,342084.734375
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L2__22,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,heater_412,9,9,0,20046862.000000,147820.382812,888790.750000,116596.937500,206780424.734375,324233.578125,305133.609375,130058.445312,160053493.718750,296742.093750
