vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__14,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,1,heater_322,0,0,122929.171875,5684.846191,5957.922363,19783.617188,39788.621094,49004.593750,6451.612793,38496.242188,73796.484375,102976.671875
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__15,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,1,heater_322,1,0,2947823.000000,54759.359375,73289.437500,484733.718750,307692.312500,262901.156250,56612.117188,123462.742188,149140.687500,168754125.000000
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__16,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,1,heater_322,2,0,7711932.000000,87312.414062,114592.656250,881239.250000,478616.500000,363765.531250,81789.140625,170439.421875,197150.562500,213555.781250
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__17,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,1,heater_322,3,0,11074011.000000,106312.289062,136496.937500,1107925375.000000,554863.187500,414658.843750,95808.382812,202531.640625,224659.937500,233736.593750
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__18,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,1,heater_322,4,0,10330391.000000,107450.156250,140543.515625,1147982125.000000,559868.750000,420275.000000,99321.046875,218336.890625,238639.015625,252030.515625
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__19,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,1,heater_322,5,0,13333876.000000,117269.812500,153155.843750,1280400125.000000,592935.750000,429800625.000000,104553.804688,231360.140625,252964.421875,262901.156250
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__20,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,1,heater_322,6,0,14368779.000000,120584.078125,156097.562500,1314927.750000,604486.437500,428451875.000000,106511.335938,239644.281250,257545.265625,271042875.000000
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__21,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,1,heater_322,7,0,13676127.000000,120840.218750,156383625.000000,1326424875.000000,592421.187500,422355125.000000,104746.320312,240997875.000000,262295.093750,273212375.000000
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__22,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,1,heater_322,8,0,14847304.000000,122137.406250,161107.609375,1362155.000000,610432.187500,436115.843750,107112.968750,246746.984375,268907.562500,277883.312500
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__23,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,1,heater_322,9,0,15156337.000000,123462.742188,160050.015625,1356740625.000000,603951625.000000,423402.937500,105588.781250,248543.687500,271042875.000000,281087.031250
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__24,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,1,heater_322,10,0,15860600.000000,125644.171875,162488.093750,1367612.750000,613173625.000000,427111.562500,107247.593750,252216.750000,273870.031250,282249.187500
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__25,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,1,heater_322,11,0,15746276.000000,124000.968750,159750.390625,1356740625.000000,599180.812500,416175.562500,105393.164062,249817.031250,272557.906250,284128.750000
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__26,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,1,heater_322,12,0,15445675.000000,123462.742188,159750.390625,1370358.000000,591394.750000,412653625.000000,105393.164062,252403.250000,274310.218750,278791.187500
