vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__55,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,4,heater_412,0,0,97505.234375,5684.846191,37350.453125,5684.846191,11404.133789,34735.414062,46715.328125,9702.850586,69301.570312,129456.382812
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__56,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,4,heater_412,1,0,5229492.500000,72418.671875,535704.937500,65173.117188,206576.562500,228571.421875,233576.640625,78696.585938,175884.578125,223336.968750
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__57,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,4,heater_412,2,0,11469373.000000,113299.406250,854757.937500,97449.562500,316244.593750,306862.437500,297501.437500,110440.031250,236325875.000000,273212375.000000
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__58,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,4,heater_412,3,0,13937899.000000,132676.859375,898048.687500,109098.656250,361454.281250,328415.656250,317126.031250,125000.000000,271474.031250,303587.312500
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__59,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,4,heater_412,4,0,15964921.000000,140775.359375,896868.812500,115915.781250,388910.000000,333550.500000,322824.718750,129949.242188,289920.718750,323130.312500
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__60,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,4,heater_412,5,0,17541756.000000,146453.093750,939449.562500,117512.046875,403149.593750,341561.031250,327470.406250,134031.406250,304399.531250,336842.093750
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__61,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,4,heater_412,6,0,19853378.000000,151121.609375,991287.500000,121528.601562,413653.812500,347826.093750,329048.843750,136715625.000000,316244.593750,346766.000000
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__62,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,4,heater_412,7,0,19727874.000000,153707.593750,971537.000000,121269.539062,409927.937500,345712.343750,327470.406250,137708.453125,322824.718750,353591.156250
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__63,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,4,heater_412,8,0,20838156.000000,150987.906250,935587.000000,119236.140625,405785625.000000,336842.093750,316537875.000000,134559.796875,323130.312500,349965.812500
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__64,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,4,heater_412,9,0,19568826.000000,151658.765625,957233.000000,121011.578125,413153125.000000,336842.093750,320100.031250,135845.046875,319800125.000000,287721.281250
