vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__75,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,6,heater_413,0,0,215578.953125,5684.846191,30955.259766,5684.846191,11653.313477,27753.685547,35020.519531,8292.303711,65024.128906,104425.859375
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__76,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,6,heater_413,1,0,14979657.000000,66805.843750,705720.187500,63570.894531,233896.750000,163735.203125,145330.687500,68743.289062,133716375.000000,157684.015625
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__77,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,6,heater_413,2,0,36247788.000000,95433.367188,1124348125.000000,84880.632812,333876.750000,211832.843750,174090.453125,87581.250000,166125.890625,183446.796875
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__78,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,6,heater_413,3,0,53011932.000000,109308.281250,1396998625.000000,97952.937500,396822.312500,235673.187500,196356.656250,99552.789062,186249.546875,206826.906250
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__79,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,6,heater_413,4,0,63396372.000000,117189.289062,1359442375.000000,102359.054688,411162.406250,230734.562500,185037.953125,102666.937500,200626.953125,216536.265625
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__80,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,6,heater_413,5,0,73532680.000000,122137.406250,1472322125.000000,105328125.000000,430613.968750,239812.640625,193682625.000000,105198.273438,211701.468750,224512.171875
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__81,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,6,heater_413,6,0,76627888.000000,123910.937500,1481910.250000,106048.054688,438074875.000000,240488.500000,192048.015625,107653.492188,213555.781250,229185.312500
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__82,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,6,heater_413,7,0,79630616.000000,124091.132812,1520133625.000000,107045.789062,439202.218750,236489.609375,186249.546875,107045.789062,216811.343750,230423.046875
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__83,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,6,heater_413,8,0,86917768.000000,126576.023438,1567247.000000,108336.859375,443770.312500,240827.843750,186249.546875,107247.593750,220452.093750,234700.890625
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__84,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,6,heater_413,9,0,87702912.000000,126764.046875,1552985.750000,108062.476562,439202.218750,237146.828125,185238.781250,107789.476562,222753.968750,235673.187500
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__85,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,6,heater_413,10,0,91851440.000000,127617.148438,1560083.750000,107721.437500,443194125.000000,235999.078125,182076.812500,107315.031250,222029.484375,237311.703125
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__86,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,6,heater_413,11,0,92044944.000000,128000.000000,1526933875.000000,107925.804688,442046.187500,235186.031250,185037.953125,107925.804688,224364.593750,239644.281250
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__87,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,6,heater_413,12,0,95988280.000000,127236.578125,1537249.000000,107789.476562,440619625.000000,233098.109375,180345.187500,107517.851562,224659.937500,238805.968750
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__88,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,6,heater_413,13,0,90332184.000000,125829.445312,1438202.250000,104810.648438,424720.031250,220880.062500,169761.265625,104810.648438,224512.171875,240827.843750
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__89,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,6,heater_413,14,0,95882952.000000,126576.023438,1464426125.000000,105263.156250,420016.406250,212492.218750,165964.343750,96458.179688,205087125.000000,232939.031250
