vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__27,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,2,heater_503,0,2,160955.671875,59869.035156,96622.007812,31341.822266,122576.007812,219178.078125,338177.000000,938803.562500,4611314.500000,631903.750000
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__28,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,2,heater_503,1,0,160955.671875,59869.035156,150058.609375,74116.968750,168421.046875,290661375.000000,481655.687500,1575384625.000000,8928610.000000,975005.937500
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__29,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,2,heater_503,2,0,212492.218750,79651.523438,195681.250000,101145.789062,211177.562500,321911.343750,528652.562500,1692562.000000,9397190.000000,1034866125.000000
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__30,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,2,heater_503,3,0,230890.640625,88033.015625,212360.015625,114592.656250,235510.578125,337508.250000,539089.250000,1714883875.000000,9437788.000000,1016377.187500
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__31,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,2,heater_503,4,0,225550.656250,88581.312500,211439.187500,120159.585938,249451.890625,333224875.000000,513927.218750,1653613.250000,9301164.000000,996351.250000
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__32,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,2,heater_503,5,0,220167.703125,86868.000000,213022.671875,123731.273438,260493.515625,337174.843750,514314.406250,1614505375.000000,9285350.000000,993451375.000000
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__33,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,2,heater_503,6,0,219742.484375,87581.250000,213155.703125,125829.445312,266597.250000,331606.218750,497449.593750,1566348.000000,8899511.000000,951894.000000
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__34,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,2,heater_503,7,0,211177.562500,85390.257812,212227.984375,127521.796875,272340.437500,331606.218750,487502.968750,1480303625.000000,8438836.000000,924813.750000
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__35,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,2,heater_503,8,0,206952.296875,83469.187500,208469.062500,126576.023438,275194.843750,324976.187500,485423.093750,1524376625.000000,8935915.000000,947928.750000
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__36,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,2,heater_503,9,0,207834375.000000,84293.710938,207203.562500,126201625.000000,278563.656250,326218.531250,483018875.000000,1514232875.000000,8659619.000000,923562.562500
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__37,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,2,heater_503,10,0,200509.109375,82341.585938,206826.906250,126482.210938,280624.843750,324358.562500,475947.000000,1504223.250000,8749800.000000,934946375.000000
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__38,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,2,heater_503,11,0,201932.562500,82421.117188,206202.171875,125551.742188,282716.718750,321608.031250,473635.531250,1462857125.000000,8348535.000000,887540625.000000
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__39,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,2,heater_503,12,0,193244.015625,80025.007812,201099.765625,125644.171875,281087.031250,312480.937500,449024.343750,1380053875.000000,8053084.500000,869454.437500
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__40,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,2,heater_503,13,0,185843.921875,78263.531250,197607.093750,123195.382812,279019.062500,293409.750000,417448.031250,979201.500000,5692842.500000,660645.187500
