vector_id,label,session,category,sensor_index,heater_profile_id,cycle_id,n_imputed,gasres_step0,gasres_step1,gasres_step2,gasres_step3,gasres_step4,gasres_step5,gasres_step6,gasres_step7,gasres_step8,gasres_step9
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__41,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,3,heater_503,0,2,121097.445312,43790625.000000,75560.804688,28175.214844,115758.531250,166125.890625,269119.593750,791344.687500,3847816.000000,549503625.000000
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__42,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,3,heater_503,1,0,121097.445312,43790625.000000,112700.859375,64581.230469,152608.046875,224217.203125,397053125.000000,1429169625.000000,8070936.000000,953889125.000000
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__43,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,3,heater_503,2,0,164524.421875,61686.746094,139623.671875,84796.289062,179964.843750,248362.843750,436953.281250,1588212.500000,8950560.000000,1008122.062500
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__44,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,3,heater_503,3,0,173031.421875,66597.296875,148880.484375,94169.578125,202171.765625,258912.765625,449615.812500,1609746.500000,8965253.000000,990568.312500
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__45,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,3,heater_503,4,0,175162.500000,68687.953125,151793.656250,99552.789062,210786.328125,254853.156250,424984.437500,1511718.000000,8652759.000000,957904.562500
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__46,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,3,heater_503,5,0,172332.546875,68139.476562,151793.656250,102728.734375,220309.812500,254283.578125,426577.781250,1486751375.000000,9024511.000000,941392.812500
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__47,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,3,heater_503,6,0,171466.843750,68412.617188,150190.671875,103980.500000,224070.015625,252964.421875,415922.000000,1439718.750000,8335792.500000,908808.500000
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__48,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,3,heater_503,7,0,164683.171875,66597.296875,148750.718750,103664.710938,227808.671875,248182.265625,407724.468750,1375881.750000,7895903.500000,876149.750000
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__49,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,3,heater_503,8,0,163109.265625,65979.382812,147592.968750,103853.953125,231831.562500,246035.562500,408456.312500,1404182375.000000,8316751.500000,903994.687500
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__50,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,3,heater_503,9,0,162798.093750,65928.406250,147592.968750,103790.796875,232463.109375,248362.843750,405544.562500,1402739.750000,7994145.000000,877839.687500
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__51,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,3,heater_503,10,0,158122.296875,64826.539062,144347.328125,102175.210938,235999.078125,247642.078125,404104.187500,1375881.750000,8011736.000000,880670.812500
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__52,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,3,heater_503,11,0,159601.000000,64679.132812,145330.687500,103288.281250,236653.578125,246213.031250,396361.531250,1352708.000000,7588698.500000,835406875.000000
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__53,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,3,heater_503,12,0,153155.843750,62914.722656,141475.546875,102666.937500,235510.578125,240997875.000000,379399.781250,1288860875.000000,7174950.500000,806299.187500
BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur__L1__54,Rasur,BME688_2026-06-19_07-38-04_mufpzvgtzjv57lym_HP_Exp_3_Rasur,unsplit,3,heater_503,13,0,149532.703125,61865.636719,140082.078125,102053.023438,234057.140625,232146.906250,347472.000000,1039593.937500,5826458.000000,677024.812500
